"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1)
13,01,Georgia,Total,"7,204    ","4,884    ",67.8    ,"4,569    ",63.4    ,315    ,6.4    ,5.9 – 6.9
13,02,Georgia,Men,"3,443    ","2,612    ",75.9    ,"2,454    ",71.3    ,158    ,6.0    ,5.3 – 6.7
13,03,Georgia,Women,"3,761    ","2,272    ",60.4    ,"2,115    ",56.2    ,157    ,6.9    ,6.1 – 7.7
13,04,Georgia,White,"4,824    ","3,275    ",67.9    ,"3,115    ",64.6    ,160    ,4.9    ,4.4 – 5.4
13,05,Georgia,"White, men","2,376    ","1,831    ",77.1    ,"1,748    ",73.6    ,83    ,4.5    ,3.8 – 5.2
13,06,Georgia,"White, women","2,449    ","1,444    ",59.0    ,"1,366    ",55.8    ,77    ,5.3    ,4.5 – 6.1
13,07,Georgia,Black or African American,"2,071    ","1,388    ",67.0    ,"1,246    ",60.2    ,142    ,10.2    ,9 – 11.4
13,08,Georgia,"Black or African American, men",914    ,660    ,72.2    ,593    ,64.9    ,67    ,10.2    ,8.7 – 11.7
13,09,Georgia,"Black or African American, women","1,158    ",728    ,62.9    ,654    ,56.5    ,74    ,10.2    ,8.8 – 11.6
13,10,Georgia,Asian,239    ,172    ,72.2    ,163    ,68.3    ,9    ,5.3    ,3.1 – 7.5
13,11,Georgia,"Asian, men",124    ,98    ,79.4    ,93    ,74.7    ,6    ,5.9    ,2.8 – 9
13,12,Georgia,"Asian, women",115    ,74    ,64.4    ,71    ,61.4    ,3    ,4.6    ,1.4 – 7.8
13,13,Georgia,Hispanic or Latino ethnicity,495    ,370    ,74.7    ,340    ,68.6    ,30    ,8.2    ,6.2 – 10.2
13,14,Georgia,"Hispanic or Latino ethnicity, men",292    ,262    ,89.9    ,244    ,83.5    ,18    ,7.0    ,4.9 – 9.1
13,15,Georgia,"Hispanic or Latino ethnicity, women",203    ,108    ,53.0    ,96    ,47.2    ,12    ,10.9    ,7.6 – 14.2
13,16,Georgia,"Married men, spouse present","1,911    ","1,528    ",80.0    ,"1,471    ",77.0    ,57    ,3.8    ,3.1 – 4.5
13,17,Georgia,"Married women, spouse present","1,880    ","1,149    ",61.1    ,"1,100    ",58.5    ,49    ,4.3    ,3.4 – 5.2
13,18,Georgia,Women who maintain families,518    ,365    ,70.4    ,327    ,63.0    ,38    ,10.5    ,8.2 – 12.8
13,19,Georgia,"Total, 16 to 19 years",486    ,159    ,32.7    ,123    ,25.3    ,36    ,22.7    ,18.4 – 27
13,20,Georgia,"Total, 20 to 24 years",654    ,467    ,71.4    ,413    ,63.3    ,54    ,11.5    ,9.4 – 13.6
13,21,Georgia,"Total, 25 to 34 years","1,355    ","1,138    ",84.0    ,"1,057    ",78.0    ,82    ,7.2    ,6.1 – 8.3
13,22,Georgia,"Total, 35 to 44 years","1,415    ","1,192    ",84.3    ,"1,133    ",80.1    ,59    ,4.9    ,4 – 5.8
13,23,Georgia,"Total, 45 to 54 years","1,400    ","1,144    ",81.7    ,"1,093    ",78.1    ,52    ,4.5    ,3.6 – 5.4
13,24,Georgia,"Total, 55 to 64 years","1,008    ",633    ,62.8    ,608    ,60.3    ,25    ,4.0    ,2.9 – 5.1
13,25,Georgia,"Total, 65 years and over",886    ,150    ,16.9    ,142    ,16.0    ,7    ,5.0    ,2.4 – 7.6
13,26,Georgia,"Men, 16 to 19 years",236    ,77    ,32.6    ,58    ,24.6    ,19    ,24.7    ,18.4 – 31
13,27,Georgia,"Men, 20 to 24 years",309    ,243    ,78.6    ,221    ,71.6    ,22    ,8.9    ,6.3 – 11.5
13,28,Georgia,"Men, 25 to 34 years",661    ,614    ,92.9    ,572    ,86.5    ,42    ,6.9    ,5.4 – 8.4
13,29,Georgia,"Men, 35 to 44 years",716    ,670    ,93.5    ,638    ,89.1    ,32    ,4.7    ,3.5 – 5.9
13,30,Georgia,"Men, 45 to 54 years",666    ,589    ,88.5    ,561    ,84.3    ,28    ,4.7    ,3.4 – 6
13,31,Georgia,"Men, 55 to 64 years",463    ,325    ,70.2    ,314    ,67.7    ,11    ,3.5    ,2 – 5
13,32,Georgia,"Men, 65 years and over",391    ,95    ,24.2    ,90    ,23.1    ,4    ,4.5    ,1.4 – 7.6
13,33,Georgia,"Women, 16 to 19 years",250    ,82    ,32.8    ,65    ,25.9    ,17    ,20.9    ,15 – 26.8
13,34,Georgia,"Women, 20 to 24 years",344    ,224    ,65.1    ,192    ,55.8    ,32    ,14.3    ,11.1 – 17.5
13,35,Georgia,"Women, 25 to 34 years",694    ,525    ,75.6    ,485    ,69.9    ,39    ,7.5    ,5.9 – 9.1
13,36,Georgia,"Women, 35 to 44 years",699    ,523    ,74.8    ,495    ,70.9    ,27    ,5.2    ,3.8 – 6.6
13,37,Georgia,"Women, 45 to 54 years",734    ,556    ,75.7    ,532    ,72.4    ,24    ,4.3    ,3.1 – 5.5
13,38,Georgia,"Women, 55 to 64 years",545    ,308    ,56.5    ,294    ,54.0    ,14    ,4.5    ,2.8 – 6.2
13,39,Georgia,"Women, 65 years and over",495    ,55    ,11.1    ,52    ,10.5    ,3    ,5.8    ,1.3 – 10.3
13,40,Georgia,"White, 16 to 19 years",299    ,115    ,38.4    ,93    ,31.2    ,22    ,18.8    ,13.9 – 23.7
13,41,Georgia,"White, 20 to 24 years",434    ,317    ,73.1    ,287    ,66.2    ,30    ,9.4    ,7.1 – 11.7
13,42,Georgia,"White, 25 to 34 years",841    ,703    ,83.6    ,669    ,79.6    ,33    ,4.7    ,3.6 – 5.8
13,43,Georgia,"White, 35 to 44 years",892    ,745    ,83.5    ,717    ,80.3    ,28    ,3.8    ,2.8 – 4.8
13,44,Georgia,"White, 45 to 54 years",948    ,779    ,82.2    ,749    ,79.0    ,30    ,3.8    ,2.8 – 4.8
13,45,Georgia,"White, 55 to 64 years",738    ,497    ,67.4    ,484    ,65.5    ,14    ,2.8    ,1.7 – 3.9
13,46,Georgia,"White, 65 years and over",673    ,119    ,17.7    ,115    ,17.2    ,4    ,3.1    ,0.8 – 5.4
13,48,Georgia,"Black or African American, 20 to 24 years",187    ,129    ,69.3    ,107    ,57.4    ,22    ,17.1    ,15.4 – 18.8
13,49,Georgia,"Black or African American, 25 to 34 years",445    ,376    ,84.5    ,331    ,74.4    ,45    ,12.0    ,10.2 – 13.8
13,50,Georgia,"Black or African American, 35 to 44 years",452    ,390    ,86.3    ,363    ,80.4    ,27    ,6.8    ,5.1 – 8.5
13,51,Georgia,"Black or African American, 45 to 54 years",397    ,315    ,79.4    ,295    ,74.2    ,21    ,6.6    ,4.7 – 8.5
13,52,Georgia,"Black or African American, 55 to 64 years",239    ,115    ,48.2    ,105    ,44.1    ,10    ,8.6    ,5.4 – 11.8
13,56,Georgia,"Asian, 25 to 34 years",53    ,45    ,85.0    ,44    ,82.2    ,1    ,3.2    ,( 2 ) – ( 2 )
13,57,Georgia,"Asian, 35 to 44 years",61    ,49    ,80.3    ,45    ,73.7    ,4    ,8.1    ,3.1 – 13.1
13,62,Georgia,"Hispanic or Latino ethnicity, 20 to 24 years",69    ,51    ,74.3    ,47    ,68.2    ,4    ,8.2    ,3.7 – 12.7
13,63,Georgia,"Hispanic or Latino ethnicity, 25 to 34 years",151    ,129    ,85.2    ,118    ,78.2    ,11    ,8.2    ,5.2 – 11.2
13,64,Georgia,"Hispanic or Latino ethnicity, 35 to 44 years",125    ,99    ,79.3    ,91    ,72.7    ,8    ,8.3    ,5 – 11.6
13,65,Georgia,"Hispanic or Latino ethnicity, 45 to 54 years",77    ,66    ,86.7    ,62    ,81.3    ,4    ,6.2    ,2.5 – 9.9
15,01,Hawaii,Total,991    ,654    ,66.0    ,627    ,63.3    ,27    ,4.2    ,3.7 – 4.7
15,02,Hawaii,Men,483    ,350    ,72.5    ,333    ,69.1    ,16    ,4.7    ,3.9 – 5.5
15,03,Hawaii,Women,508    ,304    ,59.9    ,293    ,57.7    ,11    ,3.6    ,2.9 – 4.3
15,04,Hawaii,White,221    ,145    ,65.7    ,138    ,62.6    ,7    ,4.8    ,3.6 – 6
15,05,Hawaii,"White, men",109    ,80    ,73.1    ,76    ,70.0    ,3    ,4.2    ,2.6 – 5.8
15,06,Hawaii,"White, women",112    ,66    ,58.5    ,62    ,55.3    ,4    ,5.6    ,3.6 – 7.6
15,07,Hawaii,Black or African American,22    ,17    ,75.4    ,15    ,67.7    ,2    ,10.2    ,5.2 – 15.2
15,10,Hawaii,Asian,441    ,280    ,63.4    ,274    ,62.2    ,6    ,2.0    ,1.4 – 2.6
15,11,Hawaii,"Asian, men",205    ,143    ,69.7    ,139    ,67.8    ,4    ,2.7    ,1.8 – 3.6
15,12,Hawaii,"Asian, women",237    ,137    ,58.0    ,136    ,57.3    ,2    ,1.3    ,0.6 – 2
15,13,Hawaii,Hispanic or Latino ethnicity,60    ,43    ,71.5    ,40    ,67.0    ,3    ,6.3    ,3.8 – 8.8
15,14,Hawaii,"Hispanic or Latino ethnicity, men",30    ,23    ,74.4    ,21    ,69.4    ,2    ,6.7    ,3.2 – 10.2
15,15,Hawaii,"Hispanic or Latino ethnicity, women",30    ,20    ,68.5    ,19    ,64.5    ,1    ,5.9    ,2.4 – 9.4
15,16,Hawaii,"Married men, spouse present",245    ,183    ,74.6    ,178    ,72.5    ,5    ,2.7    ,1.9 – 3.5
15,17,Hawaii,"Married women, spouse present",246    ,154    ,62.5    ,150    ,61.0    ,4    ,2.5    ,1.6 – 3.4
15,18,Hawaii,Women who maintain families,59    ,38    ,64.8    ,37    ,62.9    ,1    ,3.0    ,1.1 – 4.9
15,19,Hawaii,"Total, 16 to 19 years",69    ,28    ,40.7    ,23    ,33.6    ,5    ,17.4    ,12.8 – 22
15,20,Hawaii,"Total, 20 to 24 years",85    ,62    ,73.7    ,56    ,66.8    ,6    ,9.4    ,6.9 – 11.9
15,21,Hawaii,"Total, 25 to 34 years",165    ,139    ,84.3    ,132    ,80.3    ,7    ,4.9    ,3.6 – 6.2
15,22,Hawaii,"Total, 35 to 44 years",156    ,136    ,87.2    ,133    ,85.1    ,3    ,2.4    ,1.5 – 3.3
15,23,Hawaii,"Total, 45 to 54 years",187    ,158    ,84.4    ,153    ,82.0    ,4    ,2.8    ,1.9 – 3.7
15,24,Hawaii,"Total, 55 to 64 years",152    ,100    ,65.7    ,98    ,64.5    ,2    ,1.8    ,0.9 – 2.7
15,25,Hawaii,"Total, 65 years and over",177    ,31    ,17.4    ,30    ,17.1    ,( 3 ),1.4    ,( 2 ) – ( 2 )
15,27,Hawaii,"Men, 20 to 24 years",45    ,35    ,78.0    ,31    ,69.0    ,4    ,11.6    ,8 – 15.2
15,28,Hawaii,"Men, 25 to 34 years",81    ,75    ,92.5    ,71    ,87.7    ,4    ,5.2    ,3.4 – 7
15,29,Hawaii,"Men, 35 to 44 years",78    ,74    ,93.9    ,72    ,91.6    ,2    ,2.4    ,1.2 – 3.6
15,30,Hawaii,"Men, 45 to 54 years",90    ,80    ,88.5    ,77    ,85.3    ,3    ,3.7    ,2.2 – 5.2
15,31,Hawaii,"Men, 55 to 64 years",78    ,55    ,69.9    ,54    ,68.6    ,1    ,1.9    ,0.6 – 3.2
15,32,Hawaii,"Men, 65 years and over",75    ,17    ,23.3    ,17    ,22.9    ,( 3 ),1.3    ,( 2 ) – ( 2 )
15,34,Hawaii,"Women, 20 to 24 years",40    ,28    ,68.9    ,26    ,64.4    ,2    ,6.6    ,3.4 – 9.8
15,35,Hawaii,"Women, 25 to 34 years",83    ,64    ,76.4    ,61    ,73.0    ,3    ,4.4    ,2.6 – 6.2
15,36,Hawaii,"Women, 35 to 44 years",78    ,63    ,80.4    ,61    ,78.5    ,1    ,2.4    ,1.1 – 3.7
15,37,Hawaii,"Women, 45 to 54 years",97    ,78    ,80.5    ,77    ,79.0    ,2    ,1.9    ,0.8 – 3
15,38,Hawaii,"Women, 55 to 64 years",74    ,45    ,61.3    ,45    ,60.2    ,1    ,1.7    ,0.4 – 3
15,42,Hawaii,"White, 25 to 34 years",39    ,31    ,80.6    ,30    ,77.1    ,1    ,4.3    ,1.8 – 6.8
15,43,Hawaii,"White, 35 to 44 years",31    ,27    ,87.3    ,26    ,83.6    ,1    ,4.3    ,1.6 – 7
15,44,Hawaii,"White, 45 to 54 years",42    ,34    ,81.2    ,33    ,78.3    ,1    ,3.5    ,1.3 – 5.7
15,45,Hawaii,"White, 55 to 64 years",47    ,31    ,65.4    ,30    ,63.5    ,1    ,2.8    ,0.7 – 4.9
15,55,Hawaii,"Asian, 20 to 24 years",24    ,17    ,72.7    ,16    ,68.0    ,1    ,6.5    ,2.6 – 10.4
15,56,Hawaii,"Asian, 25 to 34 years",50    ,43    ,86.3    ,43    ,85.1    ,1    ,1.4    ,0.2 – 2.6
15,57,Hawaii,"Asian, 35 to 44 years",70    ,63    ,89.5    ,62    ,88.7    ,1    ,0.9    ,0.1 – 1.7
15,58,Hawaii,"Asian, 45 to 54 years",94    ,82    ,87.2    ,81    ,85.9    ,1    ,1.4    ,0.5 – 2.3
15,59,Hawaii,"Asian, 55 to 64 years",69    ,48    ,69.8    ,48    ,69.2    ,( 3 ),0.8    ,( 2 ) – ( 2 )
15,60,Hawaii,"Asian, 65 years and over",112    ,17    ,15.2    ,17    ,15.0    ,( 3 ),1.3    ,( 2 ) – ( 2 )
16,01,Idaho,Total,"1,131    ",752    ,66.5    ,711    ,62.9    ,41    ,5.4    ,4.8 – 6
16,02,Idaho,Men,561    ,412    ,73.4    ,388    ,69.1    ,24    ,5.9    ,5 – 6.8
16,03,Idaho,Women,570    ,340    ,59.6    ,324    ,56.8    ,16    ,4.8    ,3.9 – 5.7
16,04,Idaho,White,"1,082    ",715    ,66.1    ,678    ,62.7    ,37    ,5.2    ,4.6 – 5.8
16,05,Idaho,"White, men",535    ,391    ,73.2    ,369    ,69.1    ,22    ,5.7    ,4.8 – 6.6
16,06,Idaho,"White, women",547    ,324    ,59.2    ,309    ,56.4    ,15    ,4.7    ,3.8 – 5.6
16,13,Idaho,Hispanic or Latino ethnicity,96    ,71    ,73.9    ,65    ,67.5    ,6    ,8.7    ,6.1 – 11.3
16,14,Idaho,"Hispanic or Latino ethnicity, men",52    ,42    ,80.6    ,37    ,72.3    ,4    ,10.3    ,7.8 – 12.8
16,15,Idaho,"Hispanic or Latino ethnicity, women",44    ,29    ,66.2    ,28    ,62.0    ,2    ,6.3    ,3.4 – 9.2
16,16,Idaho,"Married men, spouse present",349    ,268    ,76.7    ,258    ,74.0    ,9    ,3.5    ,2.7 – 4.3
16,17,Idaho,"Married women, spouse present",348    ,207    ,59.4    ,201    ,57.9    ,5    ,2.6    ,1.8 – 3.4
16,18,Idaho,Women who maintain families,49    ,35    ,72.5    ,33    ,67.8    ,2    ,6.5    ,3.5 – 9.5
16,19,Idaho,"Total, 16 to 19 years",97    ,47    ,48.1    ,39    ,39.9    ,8    ,17.0    ,13.5 – 20.5
16,20,Idaho,"Total, 20 to 24 years",91    ,75    ,82.4    ,67    ,73.4    ,8    ,11.0    ,8.5 – 13.5
16,21,Idaho,"Total, 25 to 34 years",205    ,168    ,82.0    ,161    ,78.7    ,7    ,4.0    ,2.9 – 5.1
16,22,Idaho,"Total, 35 to 44 years",191    ,160    ,83.7    ,153    ,80.4    ,6    ,3.9    ,2.8 – 5
16,23,Idaho,"Total, 45 to 54 years",197    ,167    ,85.0    ,161    ,81.7    ,7    ,3.9    ,2.8 – 5
16,24,Idaho,"Total, 55 to 64 years",164    ,107    ,65.5    ,103    ,63.0    ,4    ,3.9    ,2.5 – 5.3
16,25,Idaho,"Total, 65 years and over",187    ,28    ,15.0    ,27    ,14.5    ,1    ,3.3    ,0.8 – 5.8
16,26,Idaho,"Men, 16 to 19 years",53    ,23    ,43.7    ,18    ,33.7    ,5    ,23.0    ,18 – 28
16,27,Idaho,"Men, 20 to 24 years",48    ,40    ,85.0    ,36    ,75.2    ,5    ,11.5    ,8 – 15
16,28,Idaho,"Men, 25 to 34 years",100    ,95    ,95.1    ,91    ,91.3    ,4    ,4.0    ,2.5 – 5.5
16,29,Idaho,"Men, 35 to 44 years",95    ,89    ,93.4    ,85    ,89.5    ,4    ,4.1    ,2.5 – 5.7
16,30,Idaho,"Men, 45 to 54 years",100    ,90    ,90.0    ,85    ,85.4    ,5    ,5.2    ,3.5 – 6.9
16,31,Idaho,"Men, 55 to 64 years",80    ,57    ,71.3    ,55    ,69.1    ,2    ,3.1    ,1.4 – 4.8
16,32,Idaho,"Men, 65 years and over",86    ,18    ,20.7    ,17    ,19.8    ,1    ,4.0    ,0.5 – 7.5
16,33,Idaho,"Women, 16 to 19 years",44    ,24    ,53.3    ,21    ,47.3    ,3    ,11.2    ,6.7 – 15.7
16,34,Idaho,"Women, 20 to 24 years",44    ,35    ,79.7    ,31    ,71.3    ,4    ,10.4    ,6.8 – 14
16,35,Idaho,"Women, 25 to 34 years",105    ,73    ,69.5    ,70    ,66.6    ,3    ,4.1    ,2.4 – 5.8
16,36,Idaho,"Women, 35 to 44 years",95    ,70    ,74.0    ,68    ,71.3    ,3    ,3.7    ,2 – 5.4
16,37,Idaho,"Women, 45 to 54 years",97    ,77    ,79.8    ,75    ,77.9    ,2    ,2.4    ,1.1 – 3.7
16,38,Idaho,"Women, 55 to 64 years",84    ,51    ,60.0    ,48    ,57.1    ,2    ,4.7    ,2.5 – 6.9
16,40,Idaho,"White, 16 to 19 years",92    ,45    ,48.5    ,37    ,40.2    ,8    ,17.2    ,13.6 – 20.8
16,41,Idaho,"White, 20 to 24 years",87    ,72    ,82.7    ,64    ,73.7    ,8    ,10.9    ,8.3 – 13.5
16,42,Idaho,"White, 25 to 34 years",195    ,159    ,81.4    ,152    ,78.0    ,7    ,4.1    ,2.9 – 5.3
16,43,Idaho,"White, 35 to 44 years",182    ,153    ,84.0    ,148    ,80.9    ,6    ,3.7    ,2.6 – 4.8
16,44,Idaho,"White, 45 to 54 years",186    ,158    ,85.0    ,153    ,82.5    ,5    ,3.0    ,2 – 4
16,45,Idaho,"White, 55 to 64 years",157    ,102    ,64.8    ,98    ,62.3    ,4    ,3.9    ,2.5 – 5.3
16,46,Idaho,"White, 65 years and over",182    ,27    ,14.7    ,26    ,14.2    ,1    ,3.5    ,0.8 – 6.2
16,63,Idaho,"Hispanic or Latino ethnicity, 25 to 34 years",25    ,20    ,82.3    ,19    ,76.7    ,1    ,6.8    ,3.5 – 10.1
16,64,Idaho,"Hispanic or Latino ethnicity, 35 to 44 years",25    ,21    ,82.7    ,20    ,77.0    ,1    ,6.9    ,3.6 – 10.2
17,01,Illinois,Total,"9,885    ","6,685    ",67.6    ,"6,246    ",63.2    ,439    ,6.6    ,6.2 – 7
17,02,Illinois,Men,"4,800    ","3,582    ",74.6    ,"3,336    ",69.5    ,246    ,6.9    ,6.3 – 7.5
17,03,Illinois,Women,"5,084    ","3,104    ",61.0    ,"2,910    ",57.2    ,193    ,6.2    ,5.6 – 6.8
17,04,Illinois,White,"7,955    ","5,455    ",68.6    ,"5,144    ",64.7    ,312    ,5.7    ,5.3 – 6.1
17,05,Illinois,"White, men","3,919    ","2,995    ",76.4    ,"2,816    ",71.9    ,178    ,6.0    ,5.4 – 6.6
17,06,Illinois,"White, women","4,035    ","2,461    ",61.0    ,"2,328    ",57.7    ,133    ,5.4    ,4.8 – 6
17,07,Illinois,Black or African American,"1,372    ",840    ,61.2    ,738    ,53.8    ,102    ,12.1    ,10.7 – 13.5
17,08,Illinois,"Black or African American, men",604    ,362    ,60.0    ,312    ,51.6    ,51    ,14.0    ,11.8 – 16.2
17,09,Illinois,"Black or African American, women",768    ,477    ,62.2    ,426    ,55.5    ,51    ,10.7    ,8.9 – 12.5
17,10,Illinois,Asian,439    ,304    ,69.1    ,287    ,65.4    ,16    ,5.3    ,3.7 – 6.9
17,11,Illinois,"Asian, men",213    ,172    ,81.1    ,161    ,75.9    ,11    ,6.5    ,4.1 – 8.9
17,12,Illinois,"Asian, women",226    ,131    ,57.9    ,126    ,55.6    ,5    ,3.9    ,1.7 – 6.1
17,13,Illinois,Hispanic or Latino ethnicity,"1,211    ",901    ,74.4    ,841    ,69.4    ,60    ,6.6    ,5.5 – 7.7
17,14,Illinois,"Hispanic or Latino ethnicity, men",648    ,562    ,86.8    ,529    ,81.7    ,33    ,5.9    ,4.6 – 7.2
17,15,Illinois,"Hispanic or Latino ethnicity, women",564    ,339    ,60.1    ,312    ,55.4    ,26    ,7.8    ,5.9 – 9.7
17,16,Illinois,"Married men, spouse present","2,585    ","2,045    ",79.1    ,"1,970    ",76.2    ,75    ,3.7    ,3.1 – 4.3
17,17,Illinois,"Married women, spouse present","2,467    ","1,530    ",62.0    ,"1,471    ",59.6    ,59    ,3.8    ,3.2 – 4.4
17,18,Illinois,Women who maintain families,591    ,423    ,71.5    ,380    ,64.3    ,43    ,10.1    ,8.2 – 12
17,19,Illinois,"Total, 16 to 19 years",744    ,326    ,43.8    ,256    ,34.5    ,69    ,21.3    ,18.7 – 23.9
17,20,Illinois,"Total, 20 to 24 years",943    ,704    ,74.6    ,622    ,65.9    ,82    ,11.6    ,10.1 – 13.1
17,21,Illinois,"Total, 25 to 34 years","1,663    ","1,391    ",83.6    ,"1,313    ",78.9    ,79    ,5.6    ,4.8 – 6.4
17,22,Illinois,"Total, 35 to 44 years","1,830    ","1,545    ",84.4    ,"1,473    ",80.5    ,72    ,4.7    ,4 – 5.4
17,23,Illinois,"Total, 45 to 54 years","1,943    ","1,610    ",82.9    ,"1,521    ",78.3    ,89    ,5.5    ,4.8 – 6.2
17,24,Illinois,"Total, 55 to 64 years","1,306    ",853    ,65.3    ,818    ,62.6    ,35    ,4.1    ,3.2 – 5
17,25,Illinois,"Total, 65 years and over","1,455    ",257    ,17.6    ,244    ,16.8    ,12    ,4.8    ,3 – 6.6
17,26,Illinois,"Men, 16 to 19 years",388    ,173    ,44.6    ,134    ,34.7    ,39    ,22.3    ,18.7 – 25.9
17,27,Illinois,"Men, 20 to 24 years",487    ,378    ,77.7    ,332    ,68.0    ,47    ,12.4    ,10.3 – 14.5
17,28,Illinois,"Men, 25 to 34 years",820    ,747    ,91.0    ,705    ,85.9    ,42    ,5.6    ,4.5 – 6.7
17,29,Illinois,"Men, 35 to 44 years",906    ,846    ,93.4    ,805    ,88.8    ,41    ,4.9    ,3.9 – 5.9
17,30,Illinois,"Men, 45 to 54 years",960    ,851    ,88.6    ,800    ,83.3    ,51    ,6.0    ,4.9 – 7.1
17,31,Illinois,"Men, 55 to 64 years",637    ,450    ,70.7    ,431    ,67.7    ,20    ,4.4    ,3.1 – 5.7
17,32,Illinois,"Men, 65 years and over",601    ,136    ,22.6    ,130    ,21.6    ,6    ,4.7    ,2.3 – 7.1
17,33,Illinois,"Women, 16 to 19 years",356    ,153    ,42.9    ,122    ,34.3    ,31    ,20.2    ,16.4 – 24
17,34,Illinois,"Women, 20 to 24 years",456    ,325    ,71.4    ,290    ,63.7    ,35    ,10.8    ,8.6 – 13
17,35,Illinois,"Women, 25 to 34 years",843    ,645    ,76.4    ,608    ,72.1    ,36    ,5.7    ,4.5 – 6.9
17,36,Illinois,"Women, 35 to 44 years",923    ,699    ,75.7    ,667    ,72.3    ,31    ,4.5    ,3.5 – 5.5
17,37,Illinois,"Women, 45 to 54 years",982    ,759    ,77.3    ,721    ,73.4    ,38    ,5.0    ,4 – 6
17,38,Illinois,"Women, 55 to 64 years",670    ,402    ,60.0    ,387    ,57.7    ,15    ,3.8    ,2.5 – 5.1
17,39,Illinois,"Women, 65 years and over",854    ,121    ,14.1    ,115    ,13.4    ,6    ,4.9    ,2.3 – 7.5
17,40,Illinois,"White, 16 to 19 years",580    ,279    ,48.2    ,227    ,39.2    ,52    ,18.6    ,15.8 – 21.4
17,41,Illinois,"White, 20 to 24 years",751    ,580    ,77.2    ,527    ,70.2    ,53    ,9.1    ,7.6 – 10.6
17,42,Illinois,"White, 25 to 34 years","1,308    ","1,120    ",85.6    ,"1,066    ",81.5    ,54    ,4.8    ,4 – 5.6
17,43,Illinois,"White, 35 to 44 years","1,406    ","1,199    ",85.3    ,"1,142    ",81.3    ,57    ,4.7    ,3.9 – 5.5
17,44,Illinois,"White, 45 to 54 years","1,585    ","1,330    ",83.9    ,"1,267    ",80.0    ,62    ,4.7    ,3.9 – 5.5
17,45,Illinois,"White, 55 to 64 years","1,085    ",731    ,67.3    ,704    ,64.9    ,26    ,3.6    ,2.7 – 4.5
17,46,Illinois,"White, 65 years and over","1,240    ",217    ,17.5    ,209    ,16.9    ,8    ,3.6    ,1.9 – 5.3
17,47,Illinois,"Black or African American, 16 to 19 years",130    ,38    ,28.9    ,23    ,17.3    ,15    ,40.0    ,34.6 – 45.4
17,48,Illinois,"Black or African American, 20 to 24 years",141    ,89    ,63.3    ,65    ,46.1    ,24    ,27.2    ,22.4 – 32
17,49,Illinois,"Black or African American, 25 to 34 years",232    ,184    ,79.4    ,165    ,71.2    ,19    ,10.3    ,7.6 – 13
17,50,Illinois,"Black or African American, 35 to 44 years",277    ,223    ,80.8    ,210    ,76.0    ,13    ,5.8    ,3.8 – 7.8
17,51,Illinois,"Black or African American, 45 to 54 years",247    ,185    ,74.8    ,165    ,66.7    ,20    ,10.9    ,8.1 – 13.7
17,52,Illinois,"Black or African American, 55 to 64 years",170    ,90    ,52.9    ,83    ,49.0    ,7    ,7.3    ,3.9 – 10.7
17,56,Illinois,"Asian, 25 to 34 years",89    ,62    ,69.0    ,59    ,65.7    ,3    ,4.9    ,1.4 – 8.4
17,57,Illinois,"Asian, 35 to 44 years",118    ,94    ,79.8    ,93    ,78.9    ,1    ,1.1    ,( 2 ) – ( 2 )
17,58,Illinois,"Asian, 45 to 54 years",89    ,80    ,89.2    ,74    ,83.1    ,5    ,6.8    ,3.2 – 10.4
17,61,Illinois,"Hispanic or Latino ethnicity, 16 to 19 years",124    ,52    ,41.8    ,43    ,34.2    ,10    ,18.3    ,11.7 – 24.9
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",143    ,112    ,78.4    ,103    ,71.7    ,9    ,8.5    ,5.2 – 11.8
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",346    ,275    ,79.5    ,257    ,74.4    ,18    ,6.4    ,4.5 – 8.3
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",290    ,247    ,85.0    ,237    ,81.6    ,10    ,4.0    ,2.4 – 5.6
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",186    ,160    ,85.8    ,149    ,80.2    ,10    ,6.5    ,4 – 9
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",76    ,48    ,63.1    ,46    ,60.4    ,2    ,4.3    ,0.5 – 8.1
18,01,Indiana,Total,"4,873    ","3,241    ",66.5    ,"3,047    ",62.5    ,194    ,6.0    ,5.4 – 6.6
18,02,Indiana,Men,"2,368    ","1,724    ",72.8    ,"1,612    ",68.1    ,113    ,6.5    ,5.7 – 7.3
18,03,Indiana,Women,"2,505    ","1,516    ",60.5    ,"1,435    ",57.3    ,81    ,5.3    ,4.5 – 6.1
18,04,Indiana,White,"4,429    ","2,960    ",66.8    ,"2,806    ",63.4    ,154    ,5.2    ,4.7 – 5.7
18,05,Indiana,"White, men","2,168    ","1,589    ",73.3    ,"1,497    ",69.0    ,92    ,5.8    ,5 – 6.6
18,06,Indiana,"White, women","2,261    ","1,372    ",60.7    ,"1,309    ",57.9    ,62    ,4.5    ,3.8 – 5.2
18,07,Indiana,Black or African American,379    ,242    ,63.9    ,206    ,54.3    ,37    ,15.1    ,6.9 – 23.3
