"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1)
09,06,Connecticut,"White, women","1,237",771,62.4,738,59.7,33,4.3,3.2 – 5.4
09,07,Connecticut,Black or African American,318,206,64.7,193,60.8,12,6.0,3.7 – 8.3
09,08,Connecticut,"Black or African American, men",146,99,67.9,94,64.0,6,5.8,2.6 – 9.0
09,09,Connecticut,"Black or African American, women",171,106,61.9,99,58.0,7,6.2,3.0 – 9.4
09,10,Connecticut,Asian,114,73,64.1,70,61.3,3,4.4,1.0 – 7.8
09,13,Connecticut,Hispanic or Latino ethnicity,427,286,67.1,261,61.2,25,8.7,6.2 – 11.2
09,14,Connecticut,"Hispanic or Latino ethnicity, men",203,149,73.1,135,66.7,13,8.8,5.2 – 12.4
09,15,Connecticut,"Hispanic or Latino ethnicity, women",224,138,61.6,126,56.3,12,8.6,4.9 – 12.3
09,16,Connecticut,"Married men, spouse present",708,559,78.9,541,76.4,17,3.1,2.0 – 4.2
09,17,Connecticut,"Married women, spouse present",709,474,66.8,456,64.4,17,3.7,2.4 – 5.0
09,18,Connecticut,Women who maintain families,186,132,71.2,126,67.6,7,5.0,2.1 – 7.9
09,20,Connecticut,"Total, 20 to 24 years",223,151,67.7,139,62.3,12,8.0,4.5 – 11.5
09,21,Connecticut,"Total, 25 to 34 years",486,410,84.5,390,80.3,20,4.9,3.3 – 6.5
09,22,Connecticut,"Total, 35 to 44 years",404,348,86.2,338,83.5,11,3.0,1.6 – 4.4
09,23,Connecticut,"Total, 45 to 54 years",491,409,83.2,389,79.1,20,4.9,3.3 – 6.5
09,24,Connecticut,"Total, 55 to 64 years",534,400,74.9,384,72.0,16,3.9,2.4 – 5.4
09,25,Connecticut,"Total, 65 years and over",569,141,24.8,136,23.8,6,4.0,1.5 – 6.5
09,27,Connecticut,"Men, 20 to 24 years",110,79,72.5,71,64.8,8,10.7,5.2 – 16.2
09,28,Connecticut,"Men, 25 to 34 years",249,218,87.6,205,82.5,13,5.8,3.3 – 8.3
09,29,Connecticut,"Men, 35 to 44 years",196,184,94.0,178,90.7,6,3.5,1.4 – 5.6
09,30,Connecticut,"Men, 45 to 54 years",231,200,86.5,192,83.0,8,4.0,1.9 – 6.1
09,31,Connecticut,"Men, 55 to 64 years",251,202,80.7,195,78.0,7,3.4,1.5 – 5.3
09,32,Connecticut,"Men, 65 years and over",263,81,30.9,77,29.4,4,4.9,1.2 – 8.6
09,34,Connecticut,"Women, 20 to 24 years",114,72,63.1,68,59.8,4,5.1,1.1 – 9.1
09,35,Connecticut,"Women, 25 to 34 years",237,192,81.2,185,78.0,8,4.0,1.8 – 6.2
09,36,Connecticut,"Women, 35 to 44 years",208,164,78.8,160,76.8,4,2.5,0.6 – 4.4
09,37,Connecticut,"Women, 45 to 54 years",260,209,80.3,197,75.7,12,5.8,3.3 – 8.3
09,38,Connecticut,"Women, 55 to 64 years",283,198,69.7,189,66.7,9,4.4,2.2 – 6.6
09,41,Connecticut,"White, 20 to 24 years",178,124,69.7,115,64.4,9,7.6,3.9 – 11.3
09,42,Connecticut,"White, 25 to 34 years",388,335,86.2,319,82.1,16,4.8,3.0 – 6.6
09,43,Connecticut,"White, 35 to 44 years",314,275,87.6,267,85.1,8,2.9,1.3 – 4.5
09,44,Connecticut,"White, 45 to 54 years",421,348,82.5,330,78.4,17,4.9,3.1 – 6.7
09,45,Connecticut,"White, 55 to 64 years",462,350,75.9,337,72.9,14,3.9,2.3 – 5.5
09,46,Connecticut,"White, 65 years and over",505,127,25.1,122,24.1,5,3.7,1.1 – 6.3
09,63,Connecticut,"Hispanic or Latino ethnicity, 25 to 34 years",94,70,74.5,65,69.3,5,6.9,2.3 – 11.5
09,64,Connecticut,"Hispanic or Latino ethnicity, 35 to 44 years",88,77,87.7,73,83.4,4,4.9,1.1 – 8.7
10,01,Delaware,Total,766,479,62.6,456,59.5,23,4.8,4.1 – 5.5
10,02,Delaware,Men,363,246,67.7,234,64.4,12,4.8,3.8 – 5.8
10,03,Delaware,Women,403,234,57.9,222,55.1,11,4.9,3.8 – 6.0
10,04,Delaware,White,553,336,60.8,324,58.6,12,3.7,2.9 – 4.5
10,05,Delaware,"White, men",266,178,67.0,172,64.4,7,3.9,2.8 – 5.0
10,06,Delaware,"White, women",287,158,55.1,152,53.2,5,3.5,2.4 – 4.6
10,07,Delaware,Black or African American,162,109,67.4,100,61.8,9,8.3,6.4 – 10.2
10,08,Delaware,"Black or African American, men",73,49,67.7,45,61.9,4,8.5,5.6 – 11.4
10,09,Delaware,"Black or African American, women",89,60,67.1,55,61.7,5,8.1,5.6 – 10.6
10,10,Delaware,Asian,36,23,63.9,22,61.8,1,3.2,1.4 – 5.0
10,13,Delaware,Hispanic or Latino ethnicity,71,50,69.6,48,67.4,2,3.1,1.4 – 4.8
10,14,Delaware,"Hispanic or Latino ethnicity, men",33,26,77.5,25,75.3,1,2.7,0.5 – 4.9
10,15,Delaware,"Hispanic or Latino ethnicity, women",38,24,62.6,23,60.4,1,3.5,0.8 – 6.2
10,16,Delaware,"Married men, spouse present",183,125,68.0,122,66.7,2,1.9,1.0 – 2.8
10,17,Delaware,"Married women, spouse present",184,105,56.9,102,55.3,3,2.8,1.6 – 4.0
10,18,Delaware,Women who maintain families,50,38,75.6,34,68.6,3,9.3,5.6 – 13.0
10,19,Delaware,"Total, 16 to 19 years",49,21,43.0,18,37.2,3,13.4,7.5 – 19.3
10,20,Delaware,"Total, 20 to 24 years",64,48,74.5,45,69.5,3,6.7,3.9 – 9.5
10,21,Delaware,"Total, 25 to 34 years",122,105,85.9,99,80.7,6,6.2,4.4 – 8.0
10,22,Delaware,"Total, 35 to 44 years",103,89,85.8,86,83.1,3,3.2,1.8 – 4.6
10,23,Delaware,"Total, 45 to 54 years",120,97,80.7,93,77.9,3,3.5,2.1 – 4.9
10,24,Delaware,"Total, 55 to 64 years",138,89,64.5,86,62.0,3,3.9,2.3 – 5.5
10,25,Delaware,"Total, 65 years and over",169,31,18.2,30,17.5,1,3.4,0.9 – 5.9
10,27,Delaware,"Men, 20 to 24 years",32,25,76.6,23,70.4,2,8.2,3.9 – 12.5
10,28,Delaware,"Men, 25 to 34 years",59,54,91.3,50,86.0,3,5.8,3.3 – 8.3
10,29,Delaware,"Men, 35 to 44 years",49,44,90.4,43,87.8,1,2.9,1.0 – 4.8
10,30,Delaware,"Men, 45 to 54 years",56,48,84.7,46,82.0,2,3.2,1.3 – 5.1
10,31,Delaware,"Men, 55 to 64 years",66,48,72.3,46,70.0,2,3.2,1.3 – 5.1
10,32,Delaware,"Men, 65 years and over",75,17,22.8,17,22.2,(3)-,2.6,(2)-
10,34,Delaware,"Women, 20 to 24 years",32,23,72.4,22,68.6,1,5.2,1.7 – 8.7
10,35,Delaware,"Women, 25 to 34 years",64,52,81.0,48,75.7,3,6.6,3.9 – 9.3
10,36,Delaware,"Women, 35 to 44 years",54,44,81.7,43,78.8,2,3.5,1.4 – 5.6
10,37,Delaware,"Women, 45 to 54 years",63,49,77.2,47,74.3,2,3.8,1.7 – 5.9
10,38,Delaware,"Women, 55 to 64 years",72,42,57.4,40,54.6,2,4.8,2.3 – 7.3
10,41,Delaware,"White, 20 to 24 years",38,29,76.9,28,73.4,1,4.6,1.7 – 7.5
10,42,Delaware,"White, 25 to 34 years",75,65,86.8,62,82.9,3,4.4,2.5 – 6.3
10,43,Delaware,"White, 35 to 44 years",76,65,84.9,63,82.2,2,3.2,1.5 – 4.9
10,44,Delaware,"White, 45 to 54 years",81,66,81.3,64,79.4,2,2.3,0.9 – 3.7
10,45,Delaware,"White, 55 to 64 years",108,71,66.5,69,64.6,2,2.7,1.3 – 4.1
10,46,Delaware,"White, 65 years and over",142,24,17.2,24,16.6,1,3.4,0.6 – 6.2
10,49,Delaware,"Black or African American, 25 to 34 years",32,29,89.7,26,80.3,3,10.5,6.3 – 14.7
10,50,Delaware,"Black or African American, 35 to 44 years",19,17,92.5,17,89.2,1,3.6,0.4 – 6.8
10,51,Delaware,"Black or African American, 45 to 54 years",33,26,78.6,24,74.1,1,5.7,2.4 – 9.0
11,01,District of Columbia,Total,570,402,70.5,377,66.1,25,6.2,5.5 – 6.9
11,02,District of Columbia,Men,265,197,74.2,184,69.6,12,6.3,5.3 – 7.3
11,03,District of Columbia,Women,305,205,67.3,192,63.1,13,6.2,5.3 – 7.1
11,04,District of Columbia,White,265,219,82.7,214,81.0,4,2.0,1.5 – 2.5
11,05,District of Columbia,"White, men",131,113,85.8,110,84.0,2,2.1,1.4 – 2.8
11,06,District of Columbia,"White, women",133,106,79.7,104,78.1,2,2.0,1.2 – 2.8
11,07,District of Columbia,Black or African American,259,148,57.3,129,49.9,19,12.9,11.4 – 14.4
11,08,District of Columbia,"Black or African American, men",114,69,60.5,59,52.4,9,13.4,11.0 – 15.8
11,09,District of Columbia,"Black or African American, women",145,80,54.8,70,48.0,10,12.5,10.4 – 14.6
11,10,District of Columbia,Asian,30,23,75.9,22,73.2,1,3.5,1.8 – 5.2
11,11,District of Columbia,"Asian, men",14,11,78.7,10,75.4,(3)-,4.3,1.6 – 7.0
11,12,District of Columbia,"Asian, women",17,12,73.6,12,71.6,(3)-,2.8,0.8 – 4.8
11,13,District of Columbia,Hispanic or Latino ethnicity,53,40,74.7,38,71.9,1,3.7,2.0 – 5.4
11,14,District of Columbia,"Hispanic or Latino ethnicity, men",25,20,79.2,19,76.7,1,3.1,0.9 – 5.3
11,15,District of Columbia,"Hispanic or Latino ethnicity, women",28,20,70.7,19,67.7,1,4.3,1.8 – 6.8
11,16,District of Columbia,"Married men, spouse present",83,66,78.7,64,76.5,2,2.8,1.7 – 3.9
11,17,District of Columbia,"Married women, spouse present",85,61,72.1,59,69.9,2,3.1,1.9 – 4.3
11,18,District of Columbia,Women who maintain families,44,27,62.2,24,53.9,4,13.4,9.6 – 17.2
11,20,District of Columbia,"Total, 20 to 24 years",55,40,72.6,35,63.5,5,12.6,9.5 – 15.7
11,21,District of Columbia,"Total, 25 to 34 years",169,149,88.3,141,83.4,8,5.6,4.5 – 6.7
11,22,District of Columbia,"Total, 35 to 44 years",98,87,88.1,83,83.9,4,4.8,3.5 – 6.1
11,23,District of Columbia,"Total, 45 to 54 years",73,58,79.9,55,75.4,3,5.6,3.9 – 7.3
11,24,District of Columbia,"Total, 55 to 64 years",63,40,63.0,38,60.1,2,4.7,2.8 – 6.6
11,25,District of Columbia,"Total, 65 years and over",89,22,25.0,21,24.2,1,3.4,1.3 – 5.5
11,27,District of Columbia,"Men, 20 to 24 years",27,19,68.4,16,58.1,3,15.1,10.2 – 20.0
11,28,District of Columbia,"Men, 25 to 34 years",78,70,90.3,66,84.9,4,6.0,4.4 – 7.6
11,29,District of Columbia,"Men, 35 to 44 years",46,42,92.3,41,88.9,2,3.7,2.1 – 5.3
11,30,District of Columbia,"Men, 45 to 54 years",37,32,85.2,30,80.8,2,5.1,2.9 – 7.3
11,31,District of Columbia,"Men, 55 to 64 years",30,20,67.5,19,64.7,1,4.2,1.7 – 6.7
11,32,District of Columbia,"Men, 65 years and over",36,11,31.1,11,30.2,(3)-,3.0,0.2 – 5.8
11,34,District of Columbia,"Women, 20 to 24 years",28,22,76.6,19,68.7,2,10.4,6.6 – 14.2
11,35,District of Columbia,"Women, 25 to 34 years",91,79,86.6,75,82.1,4,5.2,3.8 – 6.6
11,36,District of Columbia,"Women, 35 to 44 years",53,45,84.5,42,79.7,3,5.8,3.8 – 7.8
11,37,District of Columbia,"Women, 45 to 54 years",36,27,74.4,25,69.8,2,6.2,3.6 – 8.8
11,38,District of Columbia,"Women, 55 to 64 years",33,19,58.9,18,55.9,1,5.1,2.3 – 7.9
11,39,District of Columbia,"Women, 65 years and over",53,11,20.9,11,20.1,(3)-,3.8,0.6 – 7.0
11,41,District of Columbia,"White, 20 to 24 years",27,22,82.9,21,80.6,1,2.7,0.8 – 4.6
11,42,District of Columbia,"White, 25 to 34 years",96,89,92.4,87,90.7,2,1.8,1.0 – 2.6
11,43,District of Columbia,"White, 35 to 44 years",52,49,93.4,48,91.6,1,1.9,0.8 – 3.0
11,44,District of Columbia,"White, 45 to 54 years",30,27,91.1,26,89.3,1,2.0,0.5 – 3.5
11,45,District of Columbia,"White, 55 to 64 years",22,19,84.7,19,83.3,(3)-,1.6,(2)-
11,46,District of Columbia,"White, 65 years and over",32,12,37.1,12,36.3,(3)-,2.1,(2)-
11,48,District of Columbia,"Black or African American, 20 to 24 years",24,16,65.7,12,48.2,4,26.7,19.7 – 33.7
11,49,District of Columbia,"Black or African American, 25 to 34 years",55,45,81.5,39,70.3,6,13.7,10.7 – 16.7
11,50,District of Columbia,"Black or African American, 35 to 44 years",37,30,80.1,27,72.3,3,9.8,6.7 – 12.9
11,51,District of Columbia,"Black or African American, 45 to 54 years",37,27,71.5,24,64.7,3,9.6,6.3 – 12.9
11,52,District of Columbia,"Black or African American, 55 to 64 years",37,18,49.5,17,45.4,2,8.2,4.6 – 11.8
11,53,District of Columbia,"Black or African American, 65 years and over",52,9,16.7,8,15.8,(3)-,4.9,0.8 – 9.0
11,56,District of Columbia,"Asian, 25 to 34 years",12,10,85.5,10,82.5,(3)-,3.5,1.0 – 6.0
11,63,District of Columbia,"Hispanic or Latino ethnicity, 25 to 34 years",18,15,84.3,15,81.6,(3)-,3.2,0.7 – 5.7
11,64,District of Columbia,"Hispanic or Latino ethnicity, 35 to 44 years",12,11,90.2,10,86.9,(3)-,3.7,0.4 – 7.0
12,01,Florida,Total,"16,951","10,128",59.7,"9,713",57.3,415,4.1,3.8 – 4.4
12,02,Florida,Men,"8,117","5,311",65.4,"5,112",63.0,199,3.7,3.2 – 4.2
12,03,Florida,Women,"8,834","4,817",54.5,"4,601",52.1,216,4.5,4.0 – 5.0
12,04,Florida,White,"13,536","7,924",58.5,"7,643",56.5,280,3.5,3.1 – 3.9
12,05,Florida,"White, men","6,544","4,242",64.8,"4,100",62.7,142,3.3,2.8 – 3.8
12,06,Florida,"White, women","6,992","3,682",52.7,"3,543",50.7,139,3.8,3.2 – 4.4
12,07,Florida,Black or African American,"2,624","1,681",64.0,"1,566",59.7,115,6.8,5.7 – 7.9
12,08,Florida,"Black or African American, men","1,204",788,65.4,742,61.6,47,5.9,4.4 – 7.4
12,09,Florida,"Black or African American, women","1,420",892,62.8,824,58.0,68,7.6,6.0 – 9.2
12,10,Florida,Asian,505,331,65.5,322,63.8,9,2.6,1.3 – 3.9
12,11,Florida,"Asian, men",238,173,72.8,167,70.0,7,3.8,1.6 – 6.0
12,12,Florida,"Asian, women",267,157,59.0,155,58.2,2,1.3,(2)-
12,13,Florida,Hispanic or Latino ethnicity,"4,253","2,733",64.2,"2,616",61.5,117,4.3,3.6 – 5.0
12,14,Florida,"Hispanic or Latino ethnicity, men","2,071","1,521",73.5,"1,463",70.7,58,3.8,3.0 – 4.6
12,15,Florida,"Hispanic or Latino ethnicity, women","2,183","1,211",55.5,"1,153",52.8,59,4.9,3.8 – 6.0
12,16,Florida,"Married men, spouse present","4,218","2,849",67.6,"2,780",65.9,69,2.4,1.9 – 2.9
12,17,Florida,"Married women, spouse present","4,138","2,268",54.8,"2,204",53.3,64,2.8,2.2 – 3.4
12,18,Florida,Women who maintain families,"1,088",734,67.4,686,63.0,48,6.5,4.9 – 8.1
12,19,Florida,"Total, 16 to 19 years",988,300,30.4,251,25.5,49,16.3,12.2 – 20.4
12,20,Florida,"Total, 20 to 24 years","1,227",871,71.0,816,66.5,55,6.4,4.9 – 7.9
12,21,Florida,"Total, 25 to 34 years","2,663","2,165",81.3,"2,077",78.0,88,4.0,3.3 – 4.7
12,22,Florida,"Total, 35 to 44 years","2,397","1,965",82.0,"1,906",79.5,59,3.0,2.3 – 3.7
12,23,Florida,"Total, 45 to 54 years","2,974","2,362",79.4,"2,285",76.9,77,3.2,2.6 – 3.8
12,24,Florida,"Total, 55 to 64 years","2,770","1,744",63.0,"1,685",60.8,59,3.4,2.6 – 4.2
12,25,Florida,"Total, 65 years and over","3,933",720,18.3,692,17.6,28,3.9,2.6 – 5.2
12,26,Florida,"Men, 16 to 19 years",522,154,29.6,127,24.3,28,17.8,11.9 – 23.7
12,27,Florida,"Men, 20 to 24 years",620,453,73.2,423,68.3,30,6.7,4.6 – 8.8
12,28,Florida,"Men, 25 to 34 years","1,348","1,173",87.0,"1,135",84.2,39,3.3,2.4 – 4.2
12,29,Florida,"Men, 35 to 44 years","1,106",995,89.9,967,87.4,27,2.8,1.9 – 3.7
12,30,Florida,"Men, 45 to 54 years","1,442","1,250",86.7,"1,219",84.5,31,2.5,1.7 – 3.3
12,31,Florida,"Men, 55 to 64 years","1,284",894,69.6,864,67.3,29,3.3,2.2 – 4.4
12,32,Florida,"Men, 65 years and over","1,795",391,21.8,376,21.0,15,3.8,2.1 – 5.5
12,33,Florida,"Women, 16 to 19 years",465,146,31.3,124,26.7,21,14.7,9.1 – 20.3
12,34,Florida,"Women, 20 to 24 years",607,418,68.8,393,64.7,25,6.0,3.9 – 8.1
12,35,Florida,"Women, 25 to 34 years","1,315",992,75.4,943,71.7,49,4.9,3.7 – 6.1
12,36,Florida,"Women, 35 to 44 years","1,290",970,75.2,938,72.7,32,3.3,2.3 – 4.3
12,37,Florida,"Women, 45 to 54 years","1,532","1,112",72.6,"1,067",69.6,46,4.1,3.0 – 5.2
12,38,Florida,"Women, 55 to 64 years","1,486",850,57.2,820,55.2,30,3.5,2.4 – 4.6
12,39,Florida,"Women, 65 years and over","2,138",329,15.4,316,14.8,13,4.0,2.1 – 5.9
12,40,Florida,"White, 16 to 19 years",704,218,31.0,191,27.1,27,12.6,8.4 – 16.8
12,41,Florida,"White, 20 to 24 years",899,643,71.5,605,67.3,38,5.9,4.2 – 7.6
12,42,Florida,"White, 25 to 34 years","1,963","1,607",81.9,"1,556",79.3,52,3.2,2.4 – 4.0
12,43,Florida,"White, 35 to 44 years","1,848","1,494",80.8,"1,451",78.5,43,2.9,2.1 – 3.7
12,44,Florida,"White, 45 to 54 years","2,383","1,897",79.6,"1,841",77.3,57,3.0,2.3 – 3.7
12,45,Florida,"White, 55 to 64 years","2,269","1,448",63.8,"1,407",62.0,41,2.8,2.0 – 3.6
12,46,Florida,"White, 65 years and over","3,472",617,17.8,593,17.1,24,3.8,2.4 – 5.2
12,48,Florida,"Black or African American, 20 to 24 years",257,181,70.7,167,65.1,15,8.0,4.4 – 11.6
12,49,Florida,"Black or African American, 25 to 34 years",552,444,80.5,412,74.7,32,7.2,5.0 – 9.4
12,50,Florida,"Black or African American, 35 to 44 years",404,347,85.9,334,82.7,13,3.7,1.9 – 5.5
12,51,Florida,"Black or African American, 45 to 54 years",436,339,77.6,321,73.6,17,5.1,3.0 – 7.2
12,52,Florida,"Black or African American, 55 to 64 years",386,222,57.5,206,53.4,16,7.1,4.0 – 10.2
12,62,Florida,"Hispanic or Latino ethnicity, 20 to 24 years",384,258,67.3,244,63.6,14,5.4,3.0 – 7.8
12,63,Florida,"Hispanic or Latino ethnicity, 25 to 34 years",851,685,80.4,659,77.4,26,3.8,2.6 – 5.0
12,64,Florida,"Hispanic or Latino ethnicity, 35 to 44 years",727,598,82.3,575,79.2,23,3.9,2.5 – 5.3
12,65,Florida,"Hispanic or Latino ethnicity, 45 to 54 years",808,650,80.5,629,77.8,21,3.3,2.1 – 4.5
12,66,Florida,"Hispanic or Latino ethnicity, 55 to 64 years",514,349,67.8,338,65.6,11,3.2,1.6 – 4.8
12,67,Florida,"Hispanic or Latino ethnicity, 65 years and over",673,114,17.0,109,16.2,6,5.0,1.5 – 8.5
13,01,Georgia,Total,"8,007","5,072",63.3,"4,836",60.4,236,4.7,4.2 – 5.2
13,02,Georgia,Men,"3,786","2,639",69.7,"2,516",66.4,123,4.7,4.0 – 5.4
13,03,Georgia,Women,"4,221","2,433",57.6,"2,320",55.0,113,4.6,3.9 – 5.3
13,04,Georgia,White,"4,999","3,113",62.3,"3,011",60.2,102,3.3,2.8 – 3.8
13,05,Georgia,"White, men","2,433","1,712",70.4,"1,658",68.1,54,3.2,2.5 – 3.9
13,06,Georgia,"White, women","2,566","1,401",54.6,"1,353",52.7,48,3.4,2.6 – 4.2
13,07,Georgia,Black or African American,"2,503","1,620",64.7,"1,498",59.8,123,7.6,6.5 – 8.7
13,08,Georgia,"Black or African American, men","1,111",749,67.4,684,61.6,65,8.6,6.8 – 10.4
13,09,Georgia,"Black or African American, women","1,392",871,62.6,813,58.4,58,6.7,5.2 – 8.2
13,10,Georgia,Asian,366,242,66.1,236,64.4,6,2.6,1.1 – 4.1
13,11,Georgia,"Asian, men",180,135,75.2,133,73.8,2,1.8,0.1 – 3.5
13,12,Georgia,"Asian, women",186,107,57.4,103,55.3,4,3.6,0.9 – 6.3
13,13,Georgia,Hispanic or Latino ethnicity,647,444,68.6,428,66.1,16,3.6,2.0 – 5.2
13,14,Georgia,"Hispanic or Latino ethnicity, men",323,262,81.2,254,78.6,8,3.2,1.2 – 5.2
13,15,Georgia,"Hispanic or Latino ethnicity, women",325,182,56.0,174,53.7,7,4.1,1.4 – 6.8
13,16,Georgia,"Married men, spouse present","1,943","1,456",75.0,"1,425",73.4,31,2.2,1.5 – 2.9
13,17,Georgia,"Married women, spouse present","1,929","1,117",57.9,"1,081",56.1,35,3.2,2.3 – 4.1
13,18,Georgia,Women who maintain families,579,394,68.1,377,65.0,18,4.5,2.7 – 6.3
13,19,Georgia,"Total, 16 to 19 years",542,168,31.1,132,24.4,36,21.3,15.4 – 27.2
13,20,Georgia,"Total, 20 to 24 years",697,488,70.0,452,64.9,36,7.4,5.4 – 9.4
13,21,Georgia,"Total, 25 to 34 years","1,421","1,149",80.8,"1,089",76.7,59,5.1,4.0 – 6.2
13,22,Georgia,"Total, 35 to 44 years","1,320","1,075",81.5,"1,038",78.7,37,3.4,2.5 – 4.3
13,23,Georgia,"Total, 45 to 54 years","1,434","1,148",80.1,"1,110",77.5,38,3.3,2.4 – 4.2
13,24,Georgia,"Total, 55 to 64 years","1,253",776,62.0,755,60.3,21,2.7,1.7 – 3.7
13,25,Georgia,"Total, 65 years and over","1,341",267,19.9,258,19.2,10,3.6,1.7 – 5.5
13,26,Georgia,"Men, 16 to 19 years",266,82,31.0,61,23.0,21,25.7,16.4 – 35.0
13,27,Georgia,"Men, 20 to 24 years",332,240,72.3,222,66.8,18,7.6,4.7 – 10.5
13,28,Georgia,"Men, 25 to 34 years",690,607,88.0,574,83.2,33,5.5,3.9 – 7.1
13,29,Georgia,"Men, 35 to 44 years",630,563,89.4,545,86.5,18,3.2,2.0 – 4.4
13,30,Georgia,"Men, 45 to 54 years",679,580,85.4,562,82.7,18,3.2,2.0 – 4.4
13,31,Georgia,"Men, 55 to 64 years",600,418,69.7,409,68.1,10,2.3,1.1 – 3.5
13,32,Georgia,"Men, 65 years and over",589,148,25.1,143,24.3,4,3.0,0.7 – 5.3
13,33,Georgia,"Women, 16 to 19 years",276,86,31.1,71,25.8,15,17.2,9.8 – 24.6
13,34,Georgia,"Women, 20 to 24 years",365,248,67.9,230,63.1,18,7.1,4.3 – 9.9
13,35,Georgia,"Women, 25 to 34 years",731,542,74.1,516,70.6,26,4.8,3.2 – 6.4
13,36,Georgia,"Women, 35 to 44 years",689,512,74.2,493,71.5,19,3.6,2.2 – 5.0
13,37,Georgia,"Women, 45 to 54 years",755,568,75.3,549,72.7,20,3.4,2.1 – 4.7
13,38,Georgia,"Women, 55 to 64 years",652,358,54.8,346,53.1,11,3.2,1.6 – 4.8
13,39,Georgia,"Women, 65 years and over",752,120,15.9,115,15.2,5,4.2,1.1 – 7.3
13,40,Georgia,"White, 16 to 19 years",301,100,33.1,87,29.0,12,12.3,6.5 – 18.1
13,41,Georgia,"White, 20 to 24 years",385,273,70.9,262,67.9,12,4.3,2.2 – 6.4
13,42,Georgia,"White, 25 to 34 years",815,657,80.6,634,77.8,23,3.5,2.3 – 4.7
13,43,Georgia,"White, 35 to 44 years",778,628,80.7,611,78.6,16,2.6,1.5 – 3.7
13,44,Georgia,"White, 45 to 54 years",905,726,80.2,702,77.6,24,3.3,2.2 – 4.4
13,45,Georgia,"White, 55 to 64 years",847,540,63.8,530,62.5,11,2.0,1.0 – 3.0
13,46,Georgia,"White, 65 years and over",968,189,19.5,184,19.0,5,2.6,0.6 – 4.6
13,48,Georgia,"Black or African American, 20 to 24 years",262,186,71.1,165,62.9,22,11.6,7.5 – 15.7
13,49,Georgia,"Black or African American, 25 to 34 years",503,417,82.9,383,76.2,34,8.1,5.8 – 10.4
13,50,Georgia,"Black or African American, 35 to 44 years",422,348,82.5,330,78.1,18,5.3,3.2 – 7.4
13,51,Georgia,"Black or African American, 45 to 54 years",438,342,78.3,329,75.1,14,4.0,2.2 – 5.8
13,52,Georgia,"Black or African American, 55 to 64 years",356,199,55.8,189,53.0,10,4.9,2.3 – 7.5
13,63,Georgia,"Hispanic or Latino ethnicity, 25 to 34 years",130,95,73.0,92,70.5,3,3.4,(2)-
13,64,Georgia,"Hispanic or Latino ethnicity, 35 to 44 years",172,134,77.6,128,74.4,6,4.2,1.0 – 7.4
13,65,Georgia,"Hispanic or Latino ethnicity, 45 to 54 years",118,96,81.8,93,79.4,3,2.9,(2)-
15,01,Hawaii,Total,"1,096",684,62.4,668,60.9,16,2.4,1.9 – 2.9
15,02,Hawaii,Men,530,357,67.4,348,65.6,9,2.6,1.9 – 3.3
15,03,Hawaii,Women,566,327,57.8,320,56.6,7,2.2,1.5 – 2.9
15,04,Hawaii,White,248,149,60.1,146,58.9,3,2.0,1.1 – 2.9
15,05,Hawaii,"White, men",121,81,66.7,80,65.8,1,1.4,0.3 – 2.5
15,06,Hawaii,"White, women",127,68,53.7,66,52.3,2,2.7,1.1 – 4.3
15,10,Hawaii,Asian,497,312,62.9,307,61.8,5,1.6,1.1 – 2.1
15,11,Hawaii,"Asian, men",229,154,67.3,151,65.9,3,2.1,1.3 – 2.9
15,12,Hawaii,"Asian, women",268,159,59.1,157,58.4,2,1.2,0.6 – 1.8
15,13,Hawaii,Hispanic or Latino ethnicity,100,65,64.9,63,62.9,2,3.1,1.3 – 4.9
15,16,Hawaii,"Married men, spouse present",268,186,69.7,183,68.4,3,1.8,1.0 – 2.6
15,17,Hawaii,"Married women, spouse present",277,167,60.1,164,59.0,3,1.8,1.0 – 2.6
15,20,Hawaii,"Total, 20 to 24 years",89,69,77.8,66,74.0,3,5.0,2.8 – 7.2
15,21,Hawaii,"Total, 25 to 34 years",175,139,79.3,135,77.1,4,2.8,1.7 – 3.9
15,22,Hawaii,"Total, 35 to 44 years",167,137,81.8,134,80.0,3,2.2,1.2 – 3.2
15,23,Hawaii,"Total, 45 to 54 years",174,145,83.5,142,82.1,2,1.6,0.8 – 2.4
15,24,Hawaii,"Total, 55 to 64 years",188,124,65.9,122,64.9,2,1.4,0.5 – 2.3
15,25,Hawaii,"Total, 65 years and over",240,50,21.0,50,20.8,(3)-,0.7,(2)-
15,28,Hawaii,"Men, 25 to 34 years",86,75,87.3,73,84.9,2,2.8,1.2 – 4.4
15,29,Hawaii,"Men, 35 to 44 years",82,71,86.6,69,84.5,2,2.4,0.9 – 3.9
15,30,Hawaii,"Men, 45 to 54 years",88,78,87.8,77,86.8,1,1.1,0.1 – 2.1
15,31,Hawaii,"Men, 55 to 64 years",91,61,66.5,60,65.2,1,1.9,0.5 – 3.3
15,35,Hawaii,"Women, 25 to 34 years",88,63,71.5,61,69.5,2,2.8,1.1 – 4.5
15,36,Hawaii,"Women, 35 to 44 years",85,66,77.2,65,75.7,1,2.0,0.6 – 3.4
15,37,Hawaii,"Women, 45 to 54 years",85,67,79.0,66,77.2,2,2.3,0.8 – 3.8
