"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1),,
13,63,Georgia,"Hispanic or Latino ethnicity, 25 to 34 years",151    ,126    ,83.3    ,121    ,79.9    ,5    ,4.0    ,1.7 – 6.3,,
13,64,Georgia,"Hispanic or Latino ethnicity, 35 to 44 years",118    ,96    ,81.7    ,90    ,76.4    ,6    ,6.4    ,3.3 – 9.5,,
15,01,Hawaii,Total,989    ,649    ,65.6    ,630    ,63.8    ,19    ,2.9    ,2.5 – 3.3,,
15,02,Hawaii,Men,475    ,343    ,72.2    ,333    ,70.2    ,9    ,2.7    ,2.2 – 3.2,,
15,03,Hawaii,Women,514    ,306    ,59.6    ,297    ,57.8    ,9    ,3.0    ,2.4 – 3.6,,
15,04,Hawaii,White,201    ,130    ,64.7    ,126    ,62.7    ,4    ,3.0    ,2.1 – 3.9,,
15,05,Hawaii,"White, men",99    ,71    ,72.1    ,69    ,70.0    ,2    ,2.9    ,1.8 – 4,,
15,06,Hawaii,"White, women",102    ,59    ,57.6    ,57    ,55.7    ,2    ,3.2    ,1.9 – 4.5,,
15,10,Hawaii,Asian,476    ,298    ,62.5    ,292    ,61.4    ,5    ,1.7    ,1.3 – 2.1,,
15,11,Hawaii,"Asian, men",220    ,152    ,68.9    ,149    ,67.8    ,2    ,1.5    ,0.9 – 2.1,,
15,12,Hawaii,"Asian, women",256    ,146    ,56.9    ,143    ,55.8    ,3    ,1.9    ,1.2 – 2.6,,
15,13,Hawaii,Hispanic or Latino ethnicity,59    ,41    ,69.6    ,39    ,66.9    ,2    ,3.8    ,2.1 – 5.5,,
15,14,Hawaii,"Hispanic or Latino ethnicity, men",25    ,19    ,75.8    ,18    ,72.8    ,1    ,3.9    ,1.4 – 6.4,,
15,15,Hawaii,"Hispanic or Latino ethnicity, women",33    ,22    ,64.9    ,21    ,62.5    ,1    ,3.7    ,1.4 – 6,,
15,16,Hawaii,"Married men, spouse present",242    ,179    ,73.8    ,176    ,72.8    ,2    ,1.3    ,0.8 – 1.8,,
15,17,Hawaii,"Married women, spouse present",245    ,151    ,61.4    ,147    ,60.0    ,3    ,2.2    ,1.5 – 2.9,,
15,18,Hawaii,Women who maintain families,58    ,39    ,66.7    ,38    ,65.0    ,1    ,2.6    ,1.1 – 4.1,,
15,19,Hawaii,"Total, 16 to 19 years",65    ,21    ,32.7    ,18    ,27.7    ,3    ,15.5    ,11.2 – 19.8,,
15,20,Hawaii,"Total, 20 to 24 years",77    ,60    ,78.0    ,57    ,73.6    ,3    ,5.6    ,3.9 – 7.3,,
15,21,Hawaii,"Total, 25 to 34 years",165    ,134    ,81.2    ,130    ,78.9    ,4    ,2.8    ,2 – 3.6,,
15,22,Hawaii,"Total, 35 to 44 years",172    ,146    ,85.1    ,143    ,83.4    ,3    ,2.0    ,1.3 – 2.7,,
15,23,Hawaii,"Total, 45 to 54 years",180    ,153    ,84.8    ,150    ,83.1    ,3    ,1.9    ,1.3 – 2.5,,
15,24,Hawaii,"Total, 55 to 64 years",150    ,102    ,67.9    ,100    ,66.7    ,2    ,1.7    ,1 – 2.4,,
15,25,Hawaii,"Total, 65 years and over",179    ,32    ,18.1    ,32    ,17.7    ,1    ,2.2    ,0.7 – 3.7,,
15,27,Hawaii,"Men, 20 to 24 years",38    ,31    ,80.3    ,29    ,76.5    ,1    ,4.7    ,2.5 – 6.9,,
15,28,Hawaii,"Men, 25 to 34 years",77    ,69    ,90.5    ,67    ,87.9    ,2    ,2.8    ,1.7 – 3.9,,
15,29,Hawaii,"Men, 35 to 44 years",85    ,79    ,92.1    ,77    ,90.5    ,1    ,1.8    ,0.9 – 2.7,,
15,30,Hawaii,"Men, 45 to 54 years",90    ,81    ,90.0    ,80    ,88.5    ,1    ,1.7    ,0.9 – 2.5,,
15,31,Hawaii,"Men, 55 to 64 years",74    ,55    ,73.9    ,54    ,72.5    ,1    ,1.9    ,0.8 – 3,,
15,34,Hawaii,"Women, 20 to 24 years",39    ,29    ,75.7    ,28    ,70.8    ,2    ,6.5    ,3.9 – 9.1,,
15,35,Hawaii,"Women, 25 to 34 years",88    ,65    ,73.1    ,63    ,71.1    ,2    ,2.7    ,1.5 – 3.9,,
15,36,Hawaii,"Women, 35 to 44 years",87    ,68    ,78.3    ,66    ,76.5    ,2    ,2.2    ,1.2 – 3.2,,
15,37,Hawaii,"Women, 45 to 54 years",90    ,72    ,79.5    ,70    ,77.8    ,2    ,2.1    ,1.1 – 3.1,,
15,38,Hawaii,"Women, 55 to 64 years",77    ,48    ,62.1    ,47    ,61.2    ,1    ,1.6    ,0.5 – 2.7,,
15,42,Hawaii,"White, 25 to 34 years",35    ,27    ,76.9    ,26    ,74.8    ,1    ,2.8    ,1 – 4.6,,
15,43,Hawaii,"White, 35 to 44 years",32    ,25    ,78.6    ,25    ,76.4    ,1    ,2.8    ,0.9 – 4.7,,
15,44,Hawaii,"White, 45 to 54 years",37    ,30    ,79.9    ,29    ,78.4    ,1    ,1.9    ,0.5 – 3.3,,
15,45,Hawaii,"White, 55 to 64 years",41    ,29    ,71.0    ,28    ,69.0    ,1    ,2.9    ,1.1 – 4.7,,
15,55,Hawaii,"Asian, 20 to 24 years",25    ,20    ,79.3    ,19    ,77.0    ,1    ,2.9    ,0.8 – 5,,
15,56,Hawaii,"Asian, 25 to 34 years",55    ,44    ,79.9    ,44    ,78.7    ,1    ,1.6    ,0.5 – 2.7,,
15,57,Hawaii,"Asian, 35 to 44 years",82    ,72    ,87.9    ,71    ,86.8    ,1    ,1.2    ,0.5 – 1.9,,
15,58,Hawaii,"Asian, 45 to 54 years",96    ,84    ,87.8    ,83    ,86.4    ,1    ,1.6    ,0.8 – 2.4,,
15,59,Hawaii,"Asian, 55 to 64 years",78    ,52    ,66.6    ,51    ,65.6    ,1    ,1.4    ,0.5 – 2.3,,
15,60,Hawaii,"Asian, 65 years and over",117    ,19    ,16.0    ,18    ,15.7    ,( 3 ),1.6    ,( 2 ) – ( 2 ),,
16,01,Idaho,Total,"1,112    ",759    ,68.2    ,736    ,66.2    ,23    ,3.0    ,2.5 – 3.5,,
16,02,Idaho,Men,553    ,420    ,76.0    ,408    ,73.8    ,12    ,2.9    ,2.3 – 3.5,,
16,03,Idaho,Women,559    ,338    ,60.5    ,328    ,58.6    ,10    ,3.1    ,2.4 – 3.8,,
16,04,Idaho,White,"1,056    ",718    ,68.1    ,697    ,66.1    ,21    ,2.9    ,2.4 – 3.4,,
16,05,Idaho,"White, men",524    ,399    ,76.1    ,388    ,74.0    ,11    ,2.9    ,2.3 – 3.5,,
16,06,Idaho,"White, women",531    ,319    ,60.1    ,310    ,58.3    ,10    ,3.0    ,2.3 – 3.7,,
16,13,Idaho,Hispanic or Latino ethnicity,93    ,71    ,76.5    ,68    ,73.3    ,3    ,4.2    ,2.4 – 6,,
16,14,Idaho,"Hispanic or Latino ethnicity, men",53    ,46    ,87.7    ,44    ,83.8    ,2    ,4.4    ,2.3 – 6.5,,
16,15,Idaho,"Hispanic or Latino ethnicity, women",41    ,25    ,62.0    ,24    ,59.7    ,1    ,3.7    ,1.3 – 6.1,,
16,16,Idaho,"Married men, spouse present",340    ,269    ,79.0    ,264    ,77.6    ,5    ,1.7    ,1.1 – 2.3,,
16,17,Idaho,"Married women, spouse present",339    ,210    ,61.9    ,206    ,60.8    ,4    ,1.7    ,1 – 2.4,,
16,18,Idaho,Women who maintain families,49    ,36    ,72.1    ,34    ,69.6    ,1    ,3.4    ,1.1 – 5.7,,
16,19,Idaho,"Total, 16 to 19 years",97    ,51    ,52.8    ,45    ,46.1    ,6    ,12.6    ,9.5 – 15.7,,
16,20,Idaho,"Total, 20 to 24 years",88    ,71    ,80.5    ,68    ,77.7    ,2    ,3.4    ,1.8 – 5,,
16,21,Idaho,"Total, 25 to 34 years",206    ,171    ,83.4    ,167    ,81.4    ,4    ,2.3    ,1.4 – 3.2,,
16,22,Idaho,"Total, 35 to 44 years",193    ,164    ,85.0    ,160    ,82.9    ,4    ,2.4    ,1.5 – 3.3,,
16,23,Idaho,"Total, 45 to 54 years",197    ,171    ,86.6    ,168    ,85.1    ,3    ,1.7    ,0.9 – 2.5,,
16,24,Idaho,"Total, 55 to 64 years",159    ,105    ,66.2    ,103    ,64.8    ,2    ,2.0    ,1 – 3,,
16,25,Idaho,"Total, 65 years and over",174    ,26    ,15.2    ,26    ,14.7    ,1    ,3.3    ,0.7 – 5.9,,
16,26,Idaho,"Men, 16 to 19 years",50    ,26    ,52.8    ,23    ,45.7    ,3    ,13.3    ,8.9 – 17.7,,
16,27,Idaho,"Men, 20 to 24 years",48    ,41    ,85.0    ,39    ,81.4    ,2    ,4.2    ,1.9 – 6.5,,
16,28,Idaho,"Men, 25 to 34 years",104    ,99    ,95.8    ,97    ,93.5    ,2    ,2.4    ,1.2 – 3.6,,
16,29,Idaho,"Men, 35 to 44 years",94    ,89    ,94.6    ,87    ,92.3    ,2    ,2.4    ,1.2 – 3.6,,
16,30,Idaho,"Men, 45 to 54 years",101    ,92    ,91.5    ,92    ,90.5    ,1    ,1.1    ,0.3 – 1.9,,
16,31,Idaho,"Men, 55 to 64 years",78    ,58    ,73.9    ,57    ,72.7    ,1    ,1.7    ,0.4 – 3,,
16,34,Idaho,"Women, 20 to 24 years",40    ,30    ,75.1    ,29    ,73.4    ,1    ,2.3    ,0.2 – 4.4,,
16,35,Idaho,"Women, 25 to 34 years",102    ,72    ,70.7    ,70    ,69.1    ,2    ,2.3    ,1 – 3.6,,
16,36,Idaho,"Women, 35 to 44 years",98    ,75    ,75.7    ,73    ,73.9    ,2    ,2.4    ,1.1 – 3.7,,
16,37,Idaho,"Women, 45 to 54 years",96    ,78    ,81.3    ,76    ,79.4    ,2    ,2.4    ,1.1 – 3.7,,
16,38,Idaho,"Women, 55 to 64 years",81    ,47    ,58.8    ,46    ,57.3    ,1    ,2.5    ,0.8 – 4.2,,
16,40,Idaho,"White, 16 to 19 years",90    ,49    ,54.4    ,43    ,48.0    ,6    ,11.8    ,8.6 – 15,,
16,41,Idaho,"White, 20 to 24 years",83    ,67    ,80.4    ,65    ,77.7    ,2    ,3.3    ,1.7 – 4.9,,
16,42,Idaho,"White, 25 to 34 years",190    ,159    ,83.6    ,155    ,81.7    ,4    ,2.3    ,1.4 – 3.2,,
16,43,Idaho,"White, 35 to 44 years",185    ,157    ,85.2    ,154    ,83.2    ,4    ,2.4    ,1.5 – 3.3,,
16,44,Idaho,"White, 45 to 54 years",189    ,164    ,86.9    ,161    ,85.4    ,3    ,1.7    ,0.9 – 2.5,,
16,45,Idaho,"White, 55 to 64 years",150    ,97    ,64.7    ,95    ,63.4    ,2    ,2.1    ,1 – 3.2,,
17,01,Illinois,Total,"9,821    ","6,677    ",68.0    ,"6,336    ",64.5    ,340    ,5.1    ,4.7 – 5.5,,
17,02,Illinois,Men,"4,768    ","3,583    ",75.2    ,"3,384    ",71.0    ,199    ,5.6    ,5.1 – 6.1,,
17,03,Illinois,Women,"5,053    ","3,093    ",61.2    ,"2,953    ",58.4    ,141    ,4.5    ,4 – 5,,
17,04,Illinois,White,"7,921    ","5,470    ",69.1    ,"5,229    ",66.0    ,241    ,4.4    ,4 – 4.8,,
17,05,Illinois,"White, men","3,903    ","2,996    ",76.8    ,"2,851    ",73.0    ,146    ,4.9    ,4.4 – 5.4,,
17,06,Illinois,"White, women","4,018    ","2,474    ",61.6    ,"2,379    ",59.2    ,95    ,3.8    ,3.3 – 4.3,,
17,07,Illinois,Black or African American,"1,361    ",836    ,61.5    ,747    ,54.9    ,89    ,10.7    ,9.3 – 12.1,,
17,08,Illinois,"Black or African American, men",599    ,373    ,62.3    ,324    ,54.1    ,49    ,13.1    ,11 – 15.2,,
17,09,Illinois,"Black or African American, women",762    ,463    ,60.8    ,423    ,55.5    ,40    ,8.7    ,7.1 – 10.3,,
17,10,Illinois,Asian,459    ,314    ,68.3    ,306    ,66.7    ,8    ,2.4    ,1.3 – 3.5,,
17,11,Illinois,"Asian, men",222    ,178    ,80.4    ,176    ,79.2    ,3    ,1.4    ,0.3 – 2.5,,
17,12,Illinois,"Asian, women",237    ,136    ,57.1    ,131    ,55.0    ,5    ,3.7    ,1.6 – 5.8,,
17,13,Illinois,Hispanic or Latino ethnicity,"1,159    ",826    ,71.2    ,779    ,67.2    ,46    ,5.6    ,4.6 – 6.6,,
17,14,Illinois,"Hispanic or Latino ethnicity, men",619    ,522    ,84.2    ,491    ,79.2    ,31    ,6.0    ,4.7 – 7.3,,
17,15,Illinois,"Hispanic or Latino ethnicity, women",540    ,304    ,56.3    ,289    ,53.5    ,15    ,5.0    ,3.4 – 6.6,,
17,16,Illinois,"Married men, spouse present","2,572    ","2,056    ",80.0    ,"1,997    ",77.7    ,59    ,2.9    ,2.4 – 3.4,,
17,17,Illinois,"Married women, spouse present","2,467    ","1,542    ",62.5    ,"1,496    ",60.6    ,46    ,3.0    ,2.4 – 3.6,,
17,18,Illinois,Women who maintain families,579    ,412    ,71.2    ,384    ,66.3    ,28    ,6.9    ,5.3 – 8.5,,
17,19,Illinois,"Total, 16 to 19 years",741    ,314    ,42.3    ,262    ,35.3    ,52    ,16.7    ,14.2 – 19.2,,
17,20,Illinois,"Total, 20 to 24 years",948    ,714    ,75.3    ,659    ,69.5    ,55    ,7.7    ,6.4 – 9,,
17,21,Illinois,"Total, 25 to 34 years","1,726    ","1,461    ",84.6    ,"1,386    ",80.3    ,74    ,5.1    ,4.3 – 5.9,,
17,22,Illinois,"Total, 35 to 44 years","1,783    ","1,517    ",85.1    ,"1,457    ",81.7    ,60    ,3.9    ,3.2 – 4.6,,
17,23,Illinois,"Total, 45 to 54 years","1,941    ","1,609    ",82.9    ,"1,548    ",79.8    ,61    ,3.8    ,3.2 – 4.4,,
17,24,Illinois,"Total, 55 to 64 years","1,282    ",838    ,65.4    ,808    ,63.0    ,30    ,3.6    ,2.7 – 4.5,,
17,25,Illinois,"Total, 65 years and over","1,400    ",224    ,16.0    ,216    ,15.5    ,8    ,3.5    ,1.9 – 5.1,,
17,26,Illinois,"Men, 16 to 19 years",370    ,163    ,44.0    ,129    ,34.9    ,34    ,20.8    ,17.1 – 24.5,,
17,27,Illinois,"Men, 20 to 24 years",480    ,371    ,77.3    ,337    ,70.3    ,34    ,9.1    ,7.2 – 11,,
17,28,Illinois,"Men, 25 to 34 years",883    ,811    ,91.9    ,766    ,86.8    ,44    ,5.5    ,4.5 – 6.5,,
17,29,Illinois,"Men, 35 to 44 years",881    ,827    ,93.9    ,796    ,90.3    ,31    ,3.8    ,2.9 – 4.7,,
17,30,Illinois,"Men, 45 to 54 years",947    ,851    ,89.9    ,818    ,86.4    ,33    ,3.9    ,3 – 4.8,,
17,31,Illinois,"Men, 55 to 64 years",643    ,448    ,69.7    ,429    ,66.8    ,19    ,4.2    ,3 – 5.4,,
17,32,Illinois,"Men, 65 years and over",565    ,112    ,19.9    ,109    ,19.2    ,4    ,3.5    ,1.2 – 5.8,,
17,33,Illinois,"Women, 16 to 19 years",371    ,151    ,40.7    ,133    ,35.7    ,18    ,12.2    ,8.9 – 15.5,,
17,34,Illinois,"Women, 20 to 24 years",468    ,342    ,73.2    ,321    ,68.7    ,21    ,6.2    ,4.5 – 7.9,,
17,35,Illinois,"Women, 25 to 34 years",844    ,650    ,77.0    ,620    ,73.4    ,30    ,4.6    ,3.5 – 5.7,,
17,36,Illinois,"Women, 35 to 44 years",903    ,690    ,76.5    ,662    ,73.3    ,29    ,4.1    ,3.1 – 5.1,,
17,37,Illinois,"Women, 45 to 54 years",994    ,758    ,76.2    ,730    ,73.4    ,28    ,3.7    ,2.8 – 4.6,,
17,38,Illinois,"Women, 55 to 64 years",639    ,390    ,61.0    ,379    ,59.3    ,11    ,2.8    ,1.7 – 3.9,,
17,39,Illinois,"Women, 65 years and over",834    ,112    ,13.4    ,108    ,12.9    ,4    ,3.6    ,1.3 – 5.9,,
17,40,Illinois,"White, 16 to 19 years",556    ,263    ,47.2    ,226    ,40.6    ,37    ,14.0    ,11.4 – 16.6,,
17,41,Illinois,"White, 20 to 24 years",749    ,582    ,77.7    ,549    ,73.3    ,33    ,5.7    ,4.4 – 7,,
17,42,Illinois,"White, 25 to 34 years","1,377    ","1,188    ",86.3    ,"1,138    ",82.7    ,50    ,4.2    ,3.4 – 5,,
17,43,Illinois,"White, 35 to 44 years","1,386    ","1,191    ",86.0    ,"1,149    ",82.9    ,42    ,3.5    ,2.8 – 4.2,,
17,44,Illinois,"White, 45 to 54 years","1,571    ","1,319    ",83.9    ,"1,271    ",80.9    ,47    ,3.6    ,2.9 – 4.3,,
17,45,Illinois,"White, 55 to 64 years","1,082    ",727    ,67.2    ,702    ,64.9    ,26    ,3.5    ,2.6 – 4.4,,
17,46,Illinois,"White, 65 years and over","1,202    ",201    ,16.7    ,195    ,16.2    ,6    ,2.9    ,1.3 – 4.5,,
17,48,Illinois,"Black or African American, 20 to 24 years",145    ,97    ,66.9    ,75    ,52.1    ,21    ,22.2    ,17.6 – 26.8,,
17,49,Illinois,"Black or African American, 25 to 34 years",221    ,175    ,79.3    ,154    ,69.6    ,21    ,12.2    ,9.2 – 15.2,,
17,50,Illinois,"Black or African American, 35 to 44 years",273    ,226    ,82.9    ,212    ,77.6    ,15    ,6.5    ,4.4 – 8.6,,
17,51,Illinois,"Black or African American, 45 to 54 years",268    ,205    ,76.5    ,192    ,71.7    ,13    ,6.3    ,4.2 – 8.4,,
17,52,Illinois,"Black or African American, 55 to 64 years",152    ,76    ,50.0    ,72    ,47.7    ,4    ,4.7    ,1.6 – 7.8,,
17,56,Illinois,"Asian, 25 to 34 years",112    ,82    ,73.0    ,80    ,70.8    ,2    ,3.0    ,0.6 – 5.4,,
17,57,Illinois,"Asian, 35 to 44 years",108    ,88    ,81.1    ,86    ,79.6    ,2    ,1.9    ,( 2 ) – ( 2 ),,
17,58,Illinois,"Asian, 45 to 54 years",87    ,72    ,83.3    ,72    ,82.7    ,1    ,0.7    ,( 2 ) – ( 2 ),,
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",146    ,112    ,76.8    ,105    ,72.0    ,7    ,6.2    ,3.3 – 9.1,,
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",338    ,274    ,81.0    ,258    ,76.2    ,16    ,5.9    ,4.1 – 7.7,,
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",246    ,203    ,82.4    ,193    ,78.4    ,10    ,4.8    ,2.9 – 6.7,,
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",170    ,139    ,81.7    ,134    ,78.9    ,5    ,3.5    ,1.5 – 5.5,,
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",94    ,57    ,60.7    ,55    ,58.3    ,2    ,4.0    ,0.7 – 7.3,,
18,01,Indiana,Total,"4,845    ","3,187    ",65.8    ,"3,039    ",62.7    ,147    ,4.6    ,4.1 – 5.1,,
18,02,Indiana,Men,"2,357    ","1,721    ",73.0    ,"1,635    ",69.4    ,85    ,5.0    ,4.3 – 5.7,,
18,03,Indiana,Women,"2,488    ","1,466    ",58.9    ,"1,404    ",56.4    ,62    ,4.2    ,3.5 – 4.9,,
18,04,Indiana,White,"4,371    ","2,877    ",65.8    ,"2,758    ",63.1    ,119    ,4.1    ,3.6 – 4.6,,
18,05,Indiana,"White, men","2,134    ","1,568    ",73.5    ,"1,496    ",70.1    ,72    ,4.6    ,3.9 – 5.3,,
18,06,Indiana,"White, women","2,237    ","1,309    ",58.5    ,"1,263    ",56.4    ,47    ,3.6    ,2.9 – 4.3,,
18,07,Indiana,Black or African American,400    ,262    ,65.5    ,235    ,58.7    ,27    ,10.3    ,4.5 – 16.1,,
18,08,Indiana,"Black or African American, men",185    ,125    ,67.2    ,112    ,60.4    ,13    ,10.2    ,1.7 – 18.7,,
18,09,Indiana,"Black or African American, women",215    ,138    ,64.0    ,123    ,57.2    ,14    ,10.5    ,2.4 – 18.6,,
18,13,Indiana,Hispanic or Latino ethnicity,189    ,141    ,74.4    ,134    ,70.9    ,7    ,4.7    ,2.4 – 7,,
18,14,Indiana,"Hispanic or Latino ethnicity, men",108    ,93    ,86.7    ,90    ,83.1    ,4    ,4.1    ,1.5 – 6.7,,
18,15,Indiana,"Hispanic or Latino ethnicity, women",81    ,47    ,58.2    ,45    ,54.7    ,3    ,6.0    ,1.8 – 10.2,,
18,16,Indiana,"Married men, spouse present","1,368    ","1,064    ",77.8    ,"1,038    ",75.9    ,26    ,2.4    ,1.8 – 3,,
18,17,Indiana,"Married women, spouse present","1,373    ",859    ,62.6    ,844    ,61.5    ,15    ,1.7    ,1.1 – 2.3,,
18,18,Indiana,Women who maintain families,268    ,187    ,69.6    ,169    ,62.9    ,18    ,9.7    ,7 – 12.4,,
18,19,Indiana,"Total, 16 to 19 years",364    ,146    ,40.0    ,124    ,34.0    ,22    ,15.1    ,11.6 – 18.6,,
18,20,Indiana,"Total, 20 to 24 years",379    ,280    ,74.0    ,254    ,67.0    ,27    ,9.5    ,7.3 – 11.7,,
18,21,Indiana,"Total, 25 to 34 years",810    ,674    ,83.2    ,642    ,79.3    ,32    ,4.7    ,3.6 – 5.8,,
18,22,Indiana,"Total, 35 to 44 years",941    ,772    ,82.1    ,746    ,79.3    ,26    ,3.4    ,2.5 – 4.3,,
18,23,Indiana,"Total, 45 to 54 years",929    ,779    ,83.9    ,754    ,81.1    ,26    ,3.3    ,2.5 – 4.1,,
18,24,Indiana,"Total, 55 to 64 years",687    ,426    ,62.0    ,413    ,60.1    ,13    ,3.1    ,2 – 4.2,,
18,25,Indiana,"Total, 65 years and over",734    ,109    ,14.8    ,107    ,14.6    ,2    ,1.6    ,( 2 ) – ( 2 ),,
18,26,Indiana,"Men, 16 to 19 years",187    ,70    ,37.4    ,60    ,31.9    ,10    ,14.7    ,9.7 – 19.7,,
18,27,Indiana,"Men, 20 to 24 years",210    ,172    ,82.1    ,157    ,74.6    ,16    ,9.1    ,6.3 – 11.9,,
18,28,Indiana,"Men, 25 to 34 years",404    ,368    ,91.1    ,349    ,86.3    ,20    ,5.3    ,3.8 – 6.8,,
18,29,Indiana,"Men, 35 to 44 years",453    ,409    ,90.2    ,395    ,87.1    ,14    ,3.5    ,2.3 – 4.7,,
18,30,Indiana,"Men, 45 to 54 years",457    ,411    ,89.8    ,394    ,86.2    ,16    ,4.0    ,2.7 – 5.3,,
18,31,Indiana,"Men, 55 to 64 years",341    ,237    ,69.3    ,228    ,66.8    ,9    ,3.7    ,2.1 – 5.3,,
18,32,Indiana,"Men, 65 years and over",304    ,54    ,17.7    ,54    ,17.6    ,( 3 ),0.8    ,( 2 ) – ( 2 ),,
18,33,Indiana,"Women, 16 to 19 years",176    ,76    ,42.9    ,64    ,36.3    ,12    ,15.4    ,10.5 – 20.3,,
18,34,Indiana,"Women, 20 to 24 years",169    ,108    ,64.0    ,97    ,57.6    ,11    ,10.0    ,6.4 – 13.6,,
18,35,Indiana,"Women, 25 to 34 years",406    ,306    ,75.2    ,294    ,72.3    ,12    ,3.9    ,2.5 – 5.3,,
18,36,Indiana,"Women, 35 to 44 years",488    ,363    ,74.5    ,351    ,72.0    ,12    ,3.4    ,2.1 – 4.7,,
18,37,Indiana,"Women, 45 to 54 years",472    ,369    ,78.1    ,359    ,76.1    ,9    ,2.5    ,1.4 – 3.6,,
18,38,Indiana,"Women, 55 to 64 years",346    ,189    ,54.8    ,185    ,53.5    ,5    ,2.4    ,0.9 – 3.9,,
18,39,Indiana,"Women, 65 years and over",430    ,55    ,12.8    ,54    ,12.5    ,1    ,2.3    ,( 2 ) – ( 2 ),,
18,40,Indiana,"White, 16 to 19 years",317    ,135    ,42.4    ,116    ,36.5    ,19    ,14.1    ,10.5 – 17.7,,
18,41,Indiana,"White, 20 to 24 years",325    ,238    ,73.3    ,217    ,66.9    ,21    ,8.7    ,6.4 – 11,,
18,42,Indiana,"White, 25 to 34 years",717    ,598    ,83.3    ,574    ,80.0    ,24    ,3.9    ,2.9 – 4.9,,
18,43,Indiana,"White, 35 to 44 years",837    ,690    ,82.4    ,668    ,79.8    ,22    ,3.2    ,2.3 – 4.1,,
18,44,Indiana,"White, 45 to 54 years",854    ,715    ,83.7    ,694    ,81.3    ,21    ,2.9    ,2.1 – 3.7,,
18,45,Indiana,"White, 55 to 64 years",638    ,397    ,62.2    ,386    ,60.4    ,11    ,2.8    ,1.7 – 3.9,,
18,46,Indiana,"White, 65 years and over",682    ,105    ,15.4    ,104    ,15.2    ,2    ,1.5    ,( 2 ) – ( 2 ),,
18,49,Indiana,"Black or African American, 25 to 34 years",76    ,64    ,84.9    ,57    ,74.9    ,8    ,11.8    ,( 2 ) – ( 2 ),,
18,50,Indiana,"Black or African American, 35 to 44 years",84    ,68    ,81.5    ,65    ,77.6    ,3    ,4.9    ,( 2 ) – ( 2 ),,
18,51,Indiana,"Black or African American, 45 to 54 years",65    ,54    ,83.6    ,49    ,76.1    ,5    ,9.0    ,( 2 ) – ( 2 ),,
18,63,Indiana,"Hispanic or Latino ethnicity, 25 to 34 years",76    ,61    ,80.5    ,60    ,78.9    ,1    ,2.0    ,( 2 ) – ( 2 ),,
19,01,Iowa,Total,"2,313    ","1,664    ",71.9    ,"1,602    ",69.3    ,61    ,3.7    ,3.3 – 4.1,,
19,02,Iowa,Men,"1,132    ",874    ,77.2    ,842    ,74.4    ,32    ,3.6    ,3.1 – 4.1,,
19,03,Iowa,Women,"1,181    ",790    ,66.9    ,760    ,64.3    ,30    ,3.8    ,3.2 – 4.4,,
19,04,Iowa,White,"2,179    ","1,573    ",72.2    ,"1,519    ",69.7    ,54    ,3.4    ,3 – 3.8,,
19,05,Iowa,"White, men","1,066    ",827    ,77.6    ,799    ,75.0    ,28    ,3.4    ,2.9 – 3.9,,
19,06,Iowa,"White, women","1,113    ",745    ,67.0    ,719    ,64.6    ,26    ,3.5    ,2.9 – 4.1,,
19,07,Iowa,Black or African American,49    ,35    ,71.4    ,31    ,62.6    ,4    ,12.3    ,7.8 – 16.8,,
19,10,Iowa,Asian,57    ,38    ,67.2    ,36    ,63.6    ,2    ,5.3    ,2.2 – 8.4,,
19,13,Iowa,Hispanic or Latino ethnicity,95    ,72    ,75.8    ,69    ,72.7    ,3    ,4.0    ,2.2 – 5.8,,
19,14,Iowa,"Hispanic or Latino ethnicity, men",53    ,46    ,86.8    ,44    ,83.7    ,2    ,3.5    ,1.5 – 5.5,,
19,16,Iowa,"Married men, spouse present",667    ,524    ,78.6    ,516    ,77.5    ,8    ,1.5    ,1 – 2,,
19,17,Iowa,"Married women, spouse present",654    ,452    ,69.1    ,441    ,67.5    ,11    ,2.3    ,1.7 – 2.9,,
19,18,Iowa,Women who maintain families,113    ,84    ,74.1    ,78    ,69.5    ,5    ,6.2    ,4 – 8.4,,
19,19,Iowa,"Total, 16 to 19 years",173    ,106    ,61.2    ,93    ,54.1    ,12    ,11.7    ,9.3 – 14.1,,
19,20,Iowa,"Total, 20 to 24 years",218    ,182    ,83.3    ,171    ,78.4    ,11    ,5.9    ,4.4 – 7.4,,
19,21,Iowa,"Total, 25 to 34 years",374    ,329    ,88.0    ,318    ,85.1    ,11    ,3.3    ,2.5 – 4.1,,
19,22,Iowa,"Total, 35 to 44 years",367    ,333    ,90.6    ,322    ,87.6    ,11    ,3.3    ,2.5 – 4.1,,
19,23,Iowa,"Total, 45 to 54 years",453    ,396    ,87.6    ,387    ,85.4    ,10    ,2.4    ,1.7 – 3.1,,
19,24,Iowa,"Total, 55 to 64 years",328    ,240    ,73.3    ,235    ,71.7    ,5    ,2.2    ,1.4 – 3,,
