"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1),,
16,46,Idaho,"White, 65 years and over",187    ,33    ,17.6    ,32    ,16.9    ,1    ,3.6    ,1.1 – 6.1,,
16,62,Idaho,"Hispanic or Latino ethnicity, 20 to 24 years",13    ,10    ,74.1    ,8    ,63.5    ,1    ,14.3    ,( 2 ) – ( 2 ),,
16,63,Idaho,"Hispanic or Latino ethnicity, 25 to 34 years",26    ,22    ,83.1    ,19    ,72.2    ,3    ,13.1    ,10.3 – 15.9,,
16,64,Idaho,"Hispanic or Latino ethnicity, 35 to 44 years",18    ,14    ,78.6    ,12    ,67.6    ,2    ,14.0    ,12.9 – 15.1,,
16,65,Idaho,"Hispanic or Latino ethnicity, 45 to 54 years",14    ,12    ,88.7    ,11    ,81.9    ,1    ,7.6    ,2.6 – 12.6,,
17,01,Illinois,Total,"9,936    ","6,645    ",66.9    ,"5,970    ",60.1    ,675    ,10.2    ,9.7 – 10.7,,
17,02,Illinois,Men,"4,820    ","3,572    ",74.1    ,"3,169    ",65.7    ,403    ,11.3    ,10.6 – 12,,
17,03,Illinois,Women,"5,117    ","3,073    ",60.1    ,"2,801    ",54.8    ,271    ,8.8    ,8.1 – 9.5,,
17,04,Illinois,White,"8,000    ","5,467    ",68.3    ,"4,968    ",62.1    ,499    ,9.1    ,8.6 – 9.6,,
17,05,Illinois,"White, men","3,929    ","2,993    ",76.2    ,"2,688    ",68.4    ,306    ,10.2    ,9.5 – 10.9,,
17,06,Illinois,"White, women","4,072    ","2,474    ",60.8    ,"2,281    ",56.0    ,193    ,7.8    ,7.1 – 8.5,,
17,07,Illinois,Black or African American,"1,403    ",816    ,58.2    ,670    ,47.8    ,145    ,17.8    ,16.1 – 19.5,,
17,08,Illinois,"Black or African American, men",619    ,379    ,61.2    ,296    ,47.8    ,83    ,21.9    ,19.4 – 24.4,,
17,09,Illinois,"Black or African American, women",784    ,437    ,55.8    ,374    ,47.8    ,63    ,14.3    ,12.2 – 16.4,,
17,10,Illinois,Asian,414    ,289    ,69.7    ,265    ,64.0    ,24    ,8.3    ,6.2 – 10.4,,
17,11,Illinois,"Asian, men",213    ,163    ,76.6    ,151    ,71.0    ,12    ,7.4    ,4.8 – 10,,
17,12,Illinois,"Asian, women",202    ,126    ,62.4    ,114    ,56.5    ,12    ,9.5    ,6.2 – 12.8,,
17,13,Illinois,Hispanic or Latino ethnicity,"1,248    ",880    ,70.6    ,768    ,61.6    ,112    ,12.7    ,11.3 – 14.1,,
17,14,Illinois,"Hispanic or Latino ethnicity, men",662    ,546    ,82.5    ,477    ,72.0    ,70    ,12.8    ,11 – 14.6,,
17,15,Illinois,"Hispanic or Latino ethnicity, women",586    ,334    ,57.1    ,292    ,49.8    ,42    ,12.6    ,10.3 – 14.9,,
17,16,Illinois,"Married men, spouse present","2,480    ","1,994    ",80.4    ,"1,831    ",73.9    ,162    ,8.1    ,7.3 – 8.9,,
17,17,Illinois,"Married women, spouse present","2,437    ","1,523    ",62.5    ,"1,429    ",58.7    ,94    ,6.2    ,5.4 – 7,,
17,18,Illinois,Women who maintain families,624    ,436    ,69.9    ,388    ,62.3    ,48    ,10.9    ,9 – 12.8,,
17,19,Illinois,"Total, 16 to 19 years",727    ,258    ,35.6    ,187    ,25.8    ,71    ,27.6    ,24.5 – 30.7,,
17,20,Illinois,"Total, 20 to 24 years",957    ,671    ,70.1    ,582    ,60.8    ,89    ,13.2    ,11.5 – 14.9,,
17,21,Illinois,"Total, 25 to 34 years","1,763    ","1,463    ",83.0    ,"1,303    ",73.9    ,160    ,10.9    ,9.8 – 12,,
17,22,Illinois,"Total, 35 to 44 years","1,653    ","1,378    ",83.4    ,"1,256    ",76.0    ,121    ,8.8    ,7.8 – 9.8,,
17,23,Illinois,"Total, 45 to 54 years","1,921    ","1,598    ",83.2    ,"1,467    ",76.3    ,132    ,8.2    ,7.3 – 9.1,,
17,24,Illinois,"Total, 55 to 64 years","1,446    ",999    ,69.1    ,911    ,63.0    ,88    ,8.8    ,7.6 – 10,,
17,25,Illinois,"Total, 65 years and over","1,469    ",277    ,18.9    ,263    ,17.9    ,14    ,5.0    ,3.2 – 6.8,,
17,26,Illinois,"Men, 16 to 19 years",350    ,118    ,33.6    ,80    ,22.7    ,38    ,32.4    ,27.9 – 36.9,,
17,27,Illinois,"Men, 20 to 24 years",488    ,346    ,70.9    ,293    ,60.1    ,53    ,15.3    ,12.9 – 17.7,,
17,28,Illinois,"Men, 25 to 34 years",900    ,811    ,90.1    ,716    ,79.6    ,94    ,11.7    ,10.2 – 13.2,,
17,29,Illinois,"Men, 35 to 44 years",816    ,761    ,93.3    ,690    ,84.6    ,71    ,9.4    ,8 – 10.8,,
17,30,Illinois,"Men, 45 to 54 years",953    ,854    ,89.6    ,771    ,80.9    ,83    ,9.7    ,8.4 – 11,,
17,31,Illinois,"Men, 55 to 64 years",703    ,533    ,75.7    ,477    ,67.8    ,56    ,10.4    ,8.7 – 12.1,,
17,32,Illinois,"Men, 65 years and over",609    ,150    ,24.6    ,142    ,23.3    ,8    ,5.3    ,2.9 – 7.7,,
17,33,Illinois,"Women, 16 to 19 years",377    ,141    ,37.4    ,108    ,28.6    ,33    ,23.5    ,19.3 – 27.7,,
17,34,Illinois,"Women, 20 to 24 years",469    ,325    ,69.3    ,289    ,61.6    ,36    ,11.0    ,8.7 – 13.3,,
17,35,Illinois,"Women, 25 to 34 years",863    ,652    ,75.5    ,586    ,68.0    ,65    ,10.0    ,8.5 – 11.5,,
17,36,Illinois,"Women, 35 to 44 years",837    ,616    ,73.6    ,566    ,67.6    ,50    ,8.1    ,6.6 – 9.6,,
17,37,Illinois,"Women, 45 to 54 years",969    ,745    ,76.9    ,696    ,71.9    ,49    ,6.5    ,5.3 – 7.7,,
17,38,Illinois,"Women, 55 to 64 years",742    ,467    ,62.9    ,434    ,58.5    ,32    ,6.9    ,5.3 – 8.5,,
17,39,Illinois,"Women, 65 years and over",860    ,127    ,14.8    ,122    ,14.1    ,6    ,4.6    ,2.1 – 7.1,,
17,40,Illinois,"White, 16 to 19 years",563    ,224    ,39.8    ,169    ,30.0    ,55    ,24.7    ,21.4 – 28,,
17,41,Illinois,"White, 20 to 24 years",720    ,531    ,73.7    ,472    ,65.6    ,58    ,11.0    ,9.2 – 12.8,,
17,42,Illinois,"White, 25 to 34 years","1,380    ","1,174    ",85.1    ,"1,061    ",76.9    ,113    ,9.6    ,8.5 – 10.7,,
17,43,Illinois,"White, 35 to 44 years","1,307    ","1,096    ",83.9    ,"1,008    ",77.1    ,88    ,8.1    ,7 – 9.2,,
17,44,Illinois,"White, 45 to 54 years","1,590    ","1,351    ",85.0    ,"1,247    ",78.4    ,104    ,7.7    ,6.7 – 8.7,,
17,45,Illinois,"White, 55 to 64 years","1,186    ",847    ,71.4    ,777    ,65.5    ,70    ,8.2    ,7 – 9.4,,
17,46,Illinois,"White, 65 years and over","1,255    ",244    ,19.4    ,233    ,18.6    ,11    ,4.4    ,2.6 – 6.2,,
17,47,Illinois,"Black or African American, 16 to 19 years",132    ,30    ,22.4    ,15    ,11.7    ,14    ,47.7    ,44.4 – 51,,
17,48,Illinois,"Black or African American, 20 to 24 years",172    ,102    ,59.2    ,75    ,43.5    ,27    ,26.6    ,22 – 31.2,,
17,49,Illinois,"Black or African American, 25 to 34 years",249    ,190    ,76.2    ,148    ,59.5    ,42    ,21.9    ,18.5 – 25.3,,
17,50,Illinois,"Black or African American, 35 to 44 years",233    ,188    ,81.0    ,161    ,69.4    ,27    ,14.3    ,11.2 – 17.4,,
17,51,Illinois,"Black or African American, 45 to 54 years",252    ,179    ,71.3    ,156    ,62.1    ,23    ,12.9    ,9.8 – 16,,
17,52,Illinois,"Black or African American, 55 to 64 years",195    ,103    ,52.7    ,92    ,47.2    ,11    ,10.3    ,6.6 – 14,,
17,53,Illinois,"Black or African American, 65 years and over",170    ,24    ,14.2    ,22    ,12.9    ,2    ,8.6    ,1.5 – 15.7,,
17,55,Illinois,"Asian, 20 to 24 years",47    ,26    ,55.5    ,24    ,50.6    ,2    ,8.9    ,1.9 – 15.9,,
17,56,Illinois,"Asian, 25 to 34 years",100    ,70    ,70.7    ,66    ,66.3    ,4    ,6.3    ,2.6 – 10,,
17,57,Illinois,"Asian, 35 to 44 years",103    ,84    ,81.8    ,78    ,76.2    ,6    ,6.9    ,3.4 – 10.4,,
17,58,Illinois,"Asian, 45 to 54 years",64    ,55    ,85.9    ,52    ,80.8    ,3    ,5.9    ,1.8 – 10,,
17,59,Illinois,"Asian, 55 to 64 years",55    ,43    ,78.8    ,37    ,67.6    ,6    ,14.2    ,7.8 – 20.6,,
17,61,Illinois,"Hispanic or Latino ethnicity, 16 to 19 years",120    ,44    ,36.2    ,31    ,26.1    ,12    ,27.9    ,19.8 – 36,,
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",140    ,102    ,72.7    ,86    ,61.7    ,15    ,15.2    ,10.7 – 19.7,,
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",345    ,282    ,81.6    ,247    ,71.6    ,35    ,12.2    ,9.7 – 14.7,,
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",260    ,211    ,80.9    ,190    ,73.2    ,20    ,9.6    ,7 – 12.2,,
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",189    ,154    ,81.3    ,133    ,70.4    ,21    ,13.4    ,9.9 – 16.9,,
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",110    ,72    ,65.7    ,64    ,58.0    ,8    ,11.7    ,6.9 – 16.5,,
18,01,Indiana,Total,"4,939    ","3,153    ",63.8    ,"2,818    ",57.1    ,334    ,10.6    ,9.8 – 11.4,,
18,02,Indiana,Men,"2,397    ","1,681    ",70.1    ,"1,488    ",62.1    ,192    ,11.4    ,10.4 – 12.4,,
18,03,Indiana,Women,"2,542    ","1,472    ",57.9    ,"1,330    ",52.3    ,142    ,9.7    ,8.7 – 10.7,,
18,04,Indiana,White,"4,435    ","2,852    ",64.3    ,"2,572    ",58.0    ,280    ,9.8    ,9 – 10.6,,
18,05,Indiana,"White, men","2,168    ","1,537    ",70.9    ,"1,371    ",63.3    ,166    ,10.8    ,9.7 – 11.9,,
18,06,Indiana,"White, women","2,267    ","1,314    ",58.0    ,"1,200    ",52.9    ,114    ,8.7    ,7.6 – 9.8,,
18,07,Indiana,Black or African American,390    ,238    ,61.2    ,191    ,49.1    ,47    ,19.8    ,9.2 – 30.4,,
18,08,Indiana,"Black or African American, men",174    ,111    ,63.9    ,90    ,51.8    ,21    ,18.9    ,3.3 – 34.5,,
18,09,Indiana,"Black or African American, women",216    ,127    ,59.0    ,101    ,46.9    ,26    ,20.5    ,5.4 – 35.6,,
18,10,Indiana,Asian,54    ,29    ,53.1    ,27    ,49.0    ,2    ,7.7    ,( 2 ) – ( 2 ),,
18,13,Indiana,Hispanic or Latino ethnicity,214    ,154    ,72.3    ,131    ,61.2    ,24    ,15.3    ,11.5 – 19.1,,
18,14,Indiana,"Hispanic or Latino ethnicity, men",119    ,101    ,84.7    ,84    ,70.7    ,17    ,16.5    ,12 – 21,,
18,15,Indiana,"Hispanic or Latino ethnicity, women",94    ,53    ,56.7    ,46    ,49.2    ,7    ,13.2    ,7.6 – 18.8,,
18,16,Indiana,"Married men, spouse present","1,283    ",953    ,74.3    ,892    ,69.6    ,61    ,6.4    ,5.3 – 7.5,,
18,17,Indiana,"Married women, spouse present","1,291    ",809    ,62.7    ,764    ,59.1    ,46    ,5.6    ,4.5 – 6.7,,
18,18,Indiana,Women who maintain families,330    ,220    ,66.7    ,178    ,53.8    ,42    ,19.2    ,16 – 22.4,,
18,19,Indiana,"Total, 16 to 19 years",410    ,131    ,32.0    ,95    ,23.1    ,36    ,27.7    ,23.4 – 32,,
18,20,Indiana,"Total, 20 to 24 years",396    ,278    ,70.2    ,225    ,56.8    ,53    ,19.1    ,16.2 – 22,,
18,21,Indiana,"Total, 25 to 34 years",821    ,669    ,81.5    ,577    ,70.3    ,92    ,13.8    ,12.1 – 15.5,,
18,22,Indiana,"Total, 35 to 44 years",822    ,700    ,85.1    ,642    ,78.1    ,58    ,8.2    ,6.8 – 9.6,,
18,23,Indiana,"Total, 45 to 54 years",920    ,756    ,82.1    ,704    ,76.5    ,51    ,6.8    ,5.6 – 8,,
18,24,Indiana,"Total, 55 to 64 years",740    ,483    ,65.2    ,447    ,60.4    ,36    ,7.5    ,5.9 – 9.1,,
18,25,Indiana,"Total, 65 years and over",829    ,137    ,16.5    ,129    ,15.6    ,8    ,5.7    ,3 – 8.4,,
18,26,Indiana,"Men, 16 to 19 years",213    ,66    ,30.8    ,44    ,20.7    ,22    ,32.8    ,27.1 – 38.5,,
18,27,Indiana,"Men, 20 to 24 years",190    ,142    ,74.9    ,114    ,60.0    ,28    ,20.0    ,15.9 – 24.1,,
18,28,Indiana,"Men, 25 to 34 years",409    ,368    ,89.9    ,314    ,76.7    ,54    ,14.7    ,12.3 – 17.1,,
18,29,Indiana,"Men, 35 to 44 years",414    ,373    ,90.3    ,342    ,82.7    ,31    ,8.4    ,6.5 – 10.3,,
18,30,Indiana,"Men, 45 to 54 years",475    ,414    ,87.2    ,384    ,80.9    ,30    ,7.3    ,5.6 – 9,,
18,31,Indiana,"Men, 55 to 64 years",359    ,249    ,69.3    ,226    ,63.0    ,23    ,9.1    ,6.7 – 11.5,,
18,32,Indiana,"Men, 65 years and over",337    ,69    ,20.3    ,64    ,19.0    ,4    ,6.4    ,2.4 – 10.4,,
18,33,Indiana,"Women, 16 to 19 years",197    ,65    ,33.2    ,51    ,25.7    ,15    ,22.7    ,16.6 – 28.8,,
18,34,Indiana,"Women, 20 to 24 years",206    ,135    ,65.9    ,111    ,53.9    ,25    ,18.3    ,14.2 – 22.4,,
18,35,Indiana,"Women, 25 to 34 years",412    ,301    ,73.1    ,263    ,63.9    ,38    ,12.6    ,10.1 – 15.1,,
18,36,Indiana,"Women, 35 to 44 years",409    ,326    ,79.9    ,300    ,73.4    ,26    ,8.1    ,6.1 – 10.1,,
18,37,Indiana,"Women, 45 to 54 years",445    ,342    ,76.7    ,320    ,71.9    ,21    ,6.2    ,4.4 – 8,,
18,38,Indiana,"Women, 55 to 64 years",381    ,234    ,61.4    ,220    ,57.8    ,14    ,5.8    ,3.7 – 7.9,,
18,39,Indiana,"Women, 65 years and over",492    ,68    ,13.9    ,65    ,13.2    ,3    ,5.0    ,1.4 – 8.6,,
18,40,Indiana,"White, 16 to 19 years",351    ,116    ,33.2    ,85    ,24.1    ,32    ,27.3    ,22.8 – 31.8,,
18,41,Indiana,"White, 20 to 24 years",337    ,244    ,72.4    ,202    ,60.0    ,42    ,17.1    ,14.1 – 20.1,,
18,42,Indiana,"White, 25 to 34 years",714    ,587    ,82.3    ,512    ,71.8    ,75    ,12.8    ,11 – 14.6,,
18,43,Indiana,"White, 35 to 44 years",730    ,623    ,85.4    ,574    ,78.6    ,49    ,7.9    ,6.4 – 9.4,,
18,44,Indiana,"White, 45 to 54 years",842    ,698    ,82.9    ,653    ,77.6    ,44    ,6.4    ,5.1 – 7.7,,
18,45,Indiana,"White, 55 to 64 years",690    ,455    ,65.9    ,423    ,61.3    ,32    ,7.0    ,5.4 – 8.6,,
18,46,Indiana,"White, 65 years and over",772    ,129    ,16.7    ,123    ,15.9    ,6    ,4.8    ,2.2 – 7.4,,
18,48,Indiana,"Black or African American, 20 to 24 years",44    ,29    ,67.6    ,20    ,45.0    ,10    ,33.4    ,( 2 ) – ( 2 ),,
18,49,Indiana,"Black or African American, 25 to 34 years",82    ,63    ,76.4    ,46    ,56.2    ,17    ,26.5    ,2 – 51,,
18,50,Indiana,"Black or African American, 35 to 44 years",68    ,59    ,85.9    ,51    ,74.7    ,8    ,13.0    ,( 2 ) – ( 2 ),,
18,51,Indiana,"Black or African American, 45 to 54 years",67    ,49    ,72.8    ,44    ,65.4    ,5    ,10.1    ,( 2 ) – ( 2 ),,
18,62,Indiana,"Hispanic or Latino ethnicity, 20 to 24 years",29    ,22    ,74.9    ,18    ,62.7    ,4    ,16.3    ,7.7 – 24.9,,
18,63,Indiana,"Hispanic or Latino ethnicity, 25 to 34 years",63    ,54    ,84.5    ,41    ,65.0    ,12    ,23.1    ,17.5 – 28.7,,
18,64,Indiana,"Hispanic or Latino ethnicity, 35 to 44 years",54    ,44    ,82.7    ,39    ,72.9    ,5    ,11.8    ,5.9 – 17.7,,
19,01,Iowa,Total,"2,348    ","1,673    ",71.3    ,"1,571    ",66.9    ,102    ,6.1    ,5.6 – 6.6,,
19,02,Iowa,Men,"1,151    ",876    ,76.1    ,818    ,71.1    ,58    ,6.6    ,5.9 – 7.3,,
19,03,Iowa,Women,"1,197    ",797    ,66.6    ,754    ,62.9    ,44    ,5.5    ,4.8 – 6.2,,
19,04,Iowa,White,"2,205    ","1,578    ",71.6    ,"1,487    ",67.4    ,92    ,5.8    ,5.3 – 6.3,,
19,05,Iowa,"White, men","1,079    ",825    ,76.4    ,772    ,71.5    ,53    ,6.4    ,5.7 – 7.1,,
19,06,Iowa,"White, women","1,126    ",754    ,66.9    ,715    ,63.5    ,39    ,5.1    ,4.4 – 5.8,,
19,07,Iowa,Black or African American,58    ,39    ,67.5    ,34    ,58.6    ,5    ,13.2    ,8.9 – 17.5,,
19,08,Iowa,"Black or African American, men",30    ,20    ,65.3    ,17    ,57.0    ,2    ,12.7    ,7.2 – 18.2,,
19,09,Iowa,"Black or African American, women",28    ,20    ,69.9    ,17    ,60.3    ,3    ,13.8    ,8.2 – 19.4,,
19,10,Iowa,Asian,47    ,32    ,68.1    ,30    ,64.0    ,2    ,6.1    ,2.6 – 9.6,,
19,11,Iowa,"Asian, men",22    ,17    ,77.7    ,17    ,77.2    ,( 3 ),0.6    ,( 2 ) – ( 2 ),,
19,13,Iowa,Hispanic or Latino ethnicity,106    ,81    ,76.9    ,72    ,68.6    ,9    ,10.8    ,8.2 – 13.4,,
19,14,Iowa,"Hispanic or Latino ethnicity, men",61    ,51    ,84.4    ,45    ,73.9    ,6    ,12.4    ,( 2 ) – ( 2 ),,
19,15,Iowa,"Hispanic or Latino ethnicity, women",45    ,30    ,66.6    ,27    ,61.2    ,2    ,8.0    ,6.9 – 9.1,,
19,16,Iowa,"Married men, spouse present",644    ,509    ,79.1    ,488    ,75.9    ,21    ,4.1    ,3.3 – 4.9,,
19,17,Iowa,"Married women, spouse present",645    ,456    ,70.7    ,441    ,68.4    ,15    ,3.3    ,2.6 – 4,,
19,18,Iowa,Women who maintain families,118    ,87    ,74.0    ,79    ,67.1    ,8    ,9.3    ,6.7 – 11.9,,
19,19,Iowa,"Total, 16 to 19 years",174    ,92    ,53.0    ,77    ,44.3    ,15    ,16.4    ,13.4 – 19.4,,
19,20,Iowa,"Total, 20 to 24 years",218    ,179    ,82.2    ,162    ,74.6    ,16    ,9.2    ,7.4 – 11,,
19,21,Iowa,"Total, 25 to 34 years",389    ,339    ,87.3    ,318    ,81.7    ,22    ,6.4    ,5.3 – 7.5,,
19,22,Iowa,"Total, 35 to 44 years",340    ,308    ,90.6    ,294    ,86.4    ,14    ,4.7    ,3.7 – 5.7,,
19,23,Iowa,"Total, 45 to 54 years",457    ,403    ,88.1    ,382    ,83.6    ,21    ,5.1    ,4.2 – 6,,
19,24,Iowa,"Total, 55 to 64 years",372    ,266    ,71.7    ,255    ,68.6    ,11    ,4.2    ,3.1 – 5.3,,
19,25,Iowa,"Total, 65 years and over",399    ,86    ,21.5    ,83    ,20.9    ,2    ,2.6    ,1.1 – 4.1,,
19,26,Iowa,"Men, 16 to 19 years",86    ,45    ,52.0    ,36    ,41.7    ,9    ,19.7    ,15.4 – 24,,
19,27,Iowa,"Men, 20 to 24 years",109    ,90    ,82.6    ,80    ,73.5    ,10    ,11.0    ,8.3 – 13.7,,
19,28,Iowa,"Men, 25 to 34 years",198    ,184    ,92.9    ,172    ,86.6    ,12    ,6.7    ,5.1 – 8.3,,
19,29,Iowa,"Men, 35 to 44 years",173    ,162    ,93.8    ,154    ,89.3    ,8    ,4.9    ,3.4 – 6.4,,
19,30,Iowa,"Men, 45 to 54 years",221    ,202    ,91.5    ,191    ,86.5    ,11    ,5.5    ,4.1 – 6.9,,
19,31,Iowa,"Men, 55 to 64 years",189    ,143    ,75.6    ,137    ,72.1    ,7    ,4.6    ,3.1 – 6.1,,
19,32,Iowa,"Men, 65 years and over",174    ,50    ,28.5    ,48    ,27.7    ,1    ,2.6    ,0.6 – 4.6,,
19,33,Iowa,"Women, 16 to 19 years",87    ,47    ,54.0    ,41    ,46.8    ,6    ,13.2    ,9.3 – 17.1,,
19,34,Iowa,"Women, 20 to 24 years",109    ,89    ,81.8    ,83    ,75.8    ,7    ,7.4    ,5.1 – 9.7,,
19,35,Iowa,"Women, 25 to 34 years",190    ,155    ,81.6    ,146    ,76.6    ,9    ,6.1    ,4.5 – 7.7,,
19,36,Iowa,"Women, 35 to 44 years",167    ,146    ,87.3    ,140    ,83.4    ,7    ,4.5    ,3 – 6,,
19,37,Iowa,"Women, 45 to 54 years",236    ,200    ,85.0    ,191    ,81.0    ,9    ,4.7    ,3.4 – 6,,
19,38,Iowa,"Women, 55 to 64 years",182    ,123    ,67.6    ,119    ,65.0    ,5    ,3.8    ,2.3 – 5.3,,
19,39,Iowa,"Women, 65 years and over",225    ,36    ,16.1    ,35    ,15.6    ,1    ,2.7    ,0.4 – 5,,
19,40,Iowa,"White, 16 to 19 years",158    ,87    ,54.9    ,73    ,46.0    ,14    ,16.3    ,13.3 – 19.3,,
19,41,Iowa,"White, 20 to 24 years",199    ,167    ,83.9    ,153    ,76.6    ,14    ,8.6    ,6.8 – 10.4,,
19,42,Iowa,"White, 25 to 34 years",352    ,311    ,88.5    ,293    ,83.3    ,18    ,5.9    ,4.8 – 7,,
19,43,Iowa,"White, 35 to 44 years",313    ,286    ,91.2    ,274    ,87.4    ,12    ,4.2    ,3.2 – 5.2,,
19,44,Iowa,"White, 45 to 54 years",436    ,386    ,88.6    ,367    ,84.2    ,19    ,4.9    ,4 – 5.8,,
19,45,Iowa,"White, 55 to 64 years",359    ,258    ,71.9    ,247    ,68.8    ,11    ,4.4    ,3.3 – 5.5,,
19,46,Iowa,"White, 65 years and over",388    ,83    ,21.5    ,81    ,20.9    ,2    ,2.7    ,1.2 – 4.2,,
19,63,Iowa,"Hispanic or Latino ethnicity, 25 to 34 years",29    ,24    ,81.7    ,23    ,78.9    ,1    ,3.4    ,0.6 – 6.2,,
19,64,Iowa,"Hispanic or Latino ethnicity, 35 to 44 years",29    ,25    ,87.8    ,23    ,78.8    ,3    ,10.2    ,( 2 ) – ( 2 ),,
20,01,Kansas,Total,"2,146    ","1,497    ",69.7    ,"1,385    ",64.6    ,111    ,7.4    ,6.7 – 8.1,,
20,02,Kansas,Men,"1,050    ",795    ,75.7    ,731    ,69.6    ,64    ,8.1    ,7.1 – 9.1,,
20,03,Kansas,Women,"1,097    ",702    ,64.0    ,655    ,59.7    ,47    ,6.7    ,5.8 – 7.6,,
20,04,Kansas,White,"1,913    ","1,338    ",69.9    ,"1,246    ",65.1    ,92    ,6.9    ,6.2 – 7.6,,
20,05,Kansas,"White, men",941    ,717    ,76.2    ,664    ,70.5    ,53    ,7.4    ,6.4 – 8.4,,
20,06,Kansas,"White, women",972    ,621    ,63.9    ,582    ,59.9    ,39    ,6.3    ,5.3 – 7.3,,
20,07,Kansas,Black or African American,113    ,78    ,68.6    ,68    ,59.6    ,10    ,13.2    ,10 – 16.4,,
20,08,Kansas,"Black or African American, men",53    ,37    ,69.2    ,32    ,59.1    ,5    ,14.6    ,10.7 – 18.5,,
20,09,Kansas,"Black or African American, women",60    ,41    ,68.1    ,36    ,60.0    ,5    ,11.9    ,8.2 – 15.6,,
20,10,Kansas,Asian,45    ,33    ,74.1    ,31    ,69.7    ,2    ,5.9    ,2.5 – 9.3,,
20,13,Kansas,Hispanic or Latino ethnicity,132    ,91    ,68.6    ,79    ,59.7    ,12    ,13.0    ,9 – 17,,
20,14,Kansas,"Hispanic or Latino ethnicity, men",72    ,56    ,78.0    ,48    ,67.0    ,8    ,14.1    ,( 2 ) – ( 2 ),,
20,15,Kansas,"Hispanic or Latino ethnicity, women",61    ,35    ,57.5    ,31    ,51.0    ,4    ,11.3    ,( 2 ) – ( 2 ),,
20,16,Kansas,"Married men, spouse present",560    ,441    ,78.7    ,424    ,75.7    ,17    ,3.9    ,3 – 4.8,,
20,17,Kansas,"Married women, spouse present",568    ,381    ,67.0    ,363    ,63.9    ,18    ,4.7    ,3.6 – 5.8,,
20,18,Kansas,Women who maintain families,121    ,86    ,71.2    ,78    ,65.1    ,7    ,8.6    ,5.6 – 11.6,,
20,19,Kansas,"Total, 16 to 19 years",155    ,76    ,48.7    ,62    ,39.8    ,14    ,18.4    ,14.3 – 22.5,,
20,20,Kansas,"Total, 20 to 24 years",206    ,155    ,75.5    ,135    ,65.6    ,20    ,13.1    ,10.5 – 15.7,,
20,21,Kansas,"Total, 25 to 34 years",387    ,331    ,85.6    ,306    ,79.2    ,25    ,7.5    ,6.1 – 8.9,,
20,22,Kansas,"Total, 35 to 44 years",322    ,284    ,88.0    ,265    ,82.2    ,19    ,6.7    ,5.2 – 8.2,,
20,23,Kansas,"Total, 45 to 54 years",413    ,347    ,84.0    ,327    ,79.3    ,19    ,5.6    ,4.4 – 6.8,,
20,24,Kansas,"Total, 55 to 64 years",323    ,230    ,71.0    ,220    ,67.9    ,10    ,4.3    ,2.9 – 5.7,,
20,25,Kansas,"Total, 65 years and over",340    ,75    ,22.1    ,71    ,20.8    ,4    ,5.6    ,3 – 8.2,,
20,26,Kansas,"Men, 16 to 19 years",76    ,39    ,50.6    ,31    ,40.3    ,8    ,20.4    ,14.5 – 26.3,,
20,27,Kansas,"Men, 20 to 24 years",108    ,85    ,79.4    ,73    ,68.3    ,12    ,14.0    ,10.4 – 17.6,,
20,28,Kansas,"Men, 25 to 34 years",192    ,180    ,93.9    ,165    ,86.1    ,15    ,8.4    ,6.3 – 10.5,,
20,29,Kansas,"Men, 35 to 44 years",164    ,152    ,92.9    ,142    ,86.7    ,10    ,6.7    ,4.7 – 8.7,,
20,30,Kansas,"Men, 45 to 54 years",204    ,182    ,89.0    ,171    ,84.0    ,10    ,5.6    ,3.9 – 7.3,,
20,31,Kansas,"Men, 55 to 64 years",159    ,117    ,73.5    ,111    ,69.6    ,6    ,5.3    ,3.2 – 7.4,,
20,32,Kansas,"Men, 65 years and over",148    ,40    ,27.4    ,38    ,25.5    ,3    ,6.7    ,2.8 – 10.6,,
20,33,Kansas,"Women, 16 to 19 years",79    ,37    ,46.9    ,31    ,39.3    ,6    ,16.2    ,10.5 – 21.9,,
20,34,Kansas,"Women, 20 to 24 years",98    ,70    ,71.1    ,61    ,62.6    ,8    ,12.0    ,8.2 – 15.8,,
20,35,Kansas,"Women, 25 to 34 years",196    ,151    ,77.4    ,142    ,72.4    ,10    ,6.4    ,4.4 – 8.4,,
20,36,Kansas,"Women, 35 to 44 years",158    ,131    ,82.9    ,123    ,77.5    ,9    ,6.6    ,4.4 – 8.8,,
20,37,Kansas,"Women, 45 to 54 years",209    ,165    ,79.2    ,156    ,74.8    ,9    ,5.6    ,3.8 – 7.4,,
20,38,Kansas,"Women, 55 to 64 years",164    ,113    ,68.6    ,109    ,66.3    ,4    ,3.3    ,1.6 – 5,,
20,39,Kansas,"Women, 65 years and over",193    ,35    ,18.0    ,33    ,17.2    ,2    ,4.4    ,0.9 – 7.9,,
