"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1),,
15,64,Hawaii,"Hispanic or Latino ethnicity, 35 to 44 years",16    ,12    ,75.0    ,11    ,69.0    ,1    ,8.0    ,3.5 – 12.5,,
15,65,Hawaii,"Hispanic or Latino ethnicity, 45 to 54 years",15    ,11    ,72.5    ,10    ,68.2    ,1    ,5.9    ,1.8 – 10,,
16,01,Idaho,Total,"1,194    ",772    ,64.6    ,717    ,60.1    ,55    ,7.1    ,6.4 – 7.8,,
16,02,Idaho,Men,588    ,429    ,73.0    ,401    ,68.2    ,28    ,6.5    ,5.6 – 7.4,,
16,03,Idaho,Women,606    ,342    ,56.5    ,316    ,52.1    ,27    ,7.8    ,6.7 – 8.9,,
16,04,Idaho,White,"1,144    ",740    ,64.7    ,688    ,60.2    ,52    ,7.0    ,6.3 – 7.7,,
16,05,Idaho,"White, men",563    ,412    ,73.2    ,386    ,68.4    ,27    ,6.5    ,5.5 – 7.5,,
16,06,Idaho,"White, women",580    ,328    ,56.5    ,303    ,52.2    ,25    ,7.7    ,6.5 – 8.9,,
16,13,Idaho,Hispanic or Latino ethnicity,136    ,98    ,72.3    ,91    ,67.2    ,7    ,7.1    ,4.8 – 9.4,,
16,14,Idaho,"Hispanic or Latino ethnicity, men",77    ,65    ,84.0    ,62    ,80.1    ,3    ,4.7    ,2.4 – 7,,
16,15,Idaho,"Hispanic or Latino ethnicity, women",59    ,33    ,56.9    ,29    ,50.3    ,4    ,11.7    ,6.7 – 16.7,,
16,16,Idaho,"Married men, spouse present",358    ,274    ,76.3    ,264    ,73.8    ,9    ,3.3    ,2.5 – 4.1,,
16,17,Idaho,"Married women, spouse present",353    ,203    ,57.4    ,194    ,54.9    ,9    ,4.4    ,3.3 – 5.5,,
16,18,Idaho,Women who maintain families,59    ,42    ,70.4    ,37    ,62.0    ,5    ,11.9    ,7.8 – 16,,
16,19,Idaho,"Total, 16 to 19 years",97    ,42    ,43.0    ,32    ,33.3    ,9    ,22.5    ,16.9 – 28.1,,
16,20,Idaho,"Total, 20 to 24 years",87    ,66    ,76.8    ,57    ,66.1    ,9    ,14.0    ,10.5 – 17.5,,
16,21,Idaho,"Total, 25 to 34 years",208    ,167    ,80.0    ,155    ,74.2    ,12    ,7.2    ,5.6 – 8.8,,
16,22,Idaho,"Total, 35 to 44 years",203    ,169    ,83.3    ,161    ,79.1    ,9    ,5.1    ,3.8 – 6.4,,
16,23,Idaho,"Total, 45 to 54 years",203    ,170    ,84.1    ,164    ,80.8    ,7    ,3.9    ,2.7 – 5.1,,
16,24,Idaho,"Total, 55 to 64 years",180    ,122    ,68.1    ,115    ,63.9    ,8    ,6.1    ,4.4 – 7.8,,
16,25,Idaho,"Total, 65 years and over",216    ,35    ,16.1    ,34    ,15.6    ,1    ,3.4    ,1 – 5.8,,
16,26,Idaho,"Men, 16 to 19 years",51    ,22    ,42.6    ,17    ,32.7    ,5    ,23.3    ,15.4 – 31.2,,
16,27,Idaho,"Men, 20 to 24 years",43    ,37    ,85.4    ,32    ,74.2    ,5    ,13.1    ,8.6 – 17.6,,
16,28,Idaho,"Men, 25 to 34 years",100    ,91    ,91.7    ,85    ,85.4    ,6    ,6.9    ,4.8 – 9,,
16,29,Idaho,"Men, 35 to 44 years",104    ,98    ,94.5    ,93    ,89.8    ,5    ,5.0    ,3.3 – 6.7,,
16,30,Idaho,"Men, 45 to 54 years",103    ,94    ,90.9    ,90    ,87.9    ,3    ,3.2    ,1.8 – 4.6,,
16,31,Idaho,"Men, 55 to 64 years",88    ,66    ,74.6    ,63    ,70.7    ,3    ,5.2    ,3.1 – 7.3,,
16,32,Idaho,"Men, 65 years and over",98    ,21    ,21.7    ,21    ,21.2    ,1    ,2.4    ,( 2 ) – ( 2 ),,
16,33,Idaho,"Women, 16 to 19 years",46    ,20    ,43.4    ,16    ,34.0    ,4    ,21.7    ,13.8 – 29.6,,
16,34,Idaho,"Women, 20 to 24 years",43    ,29    ,68.2    ,25    ,57.9    ,4    ,15.2    ,9.7 – 20.7,,
16,35,Idaho,"Women, 25 to 34 years",109    ,75    ,69.3    ,70    ,64.0    ,6    ,7.7    ,5.3 – 10.1,,
16,36,Idaho,"Women, 35 to 44 years",99    ,71    ,71.5    ,67    ,67.8    ,4    ,5.3    ,3.2 – 7.4,,
16,37,Idaho,"Women, 45 to 54 years",100    ,77    ,77.1    ,73    ,73.5    ,4    ,4.7    ,2.8 – 6.6,,
16,38,Idaho,"Women, 55 to 64 years",91    ,56    ,61.7    ,52    ,57.3    ,4    ,7.2    ,4.5 – 9.9,,
16,39,Idaho,"Women, 65 years and over",118    ,14    ,11.5    ,13    ,10.9    ,1    ,4.9    ,0.3 – 9.5,,
16,40,Idaho,"White, 16 to 19 years",93    ,41    ,43.9    ,32    ,34.0    ,9    ,22.4    ,16.8 – 28,,
16,41,Idaho,"White, 20 to 24 years",82    ,64    ,77.9    ,56    ,67.7    ,8    ,13.0    ,9.6 – 16.4,,
16,42,Idaho,"White, 25 to 34 years",199    ,160    ,80.2    ,148    ,74.5    ,11    ,7.1    ,5.5 – 8.7,,
16,43,Idaho,"White, 35 to 44 years",192    ,161    ,84.1    ,153    ,79.7    ,8    ,5.3    ,3.9 – 6.7,,
16,44,Idaho,"White, 45 to 54 years",192    ,162    ,84.5    ,156    ,81.2    ,6    ,3.9    ,2.7 – 5.1,,
16,45,Idaho,"White, 55 to 64 years",174    ,118    ,67.8    ,111    ,63.6    ,7    ,6.2    ,4.5 – 7.9,,
16,46,Idaho,"White, 65 years and over",211    ,34    ,16.3    ,33    ,15.7    ,1    ,3.4    ,1 – 5.8,,
16,62,Idaho,"Hispanic or Latino ethnicity, 20 to 24 years",15    ,13    ,85.5    ,11    ,74.7    ,2    ,12.6    ,4.4 – 20.8,,
16,63,Idaho,"Hispanic or Latino ethnicity, 25 to 34 years",40    ,32    ,81.4    ,30    ,74.7    ,3    ,8.2    ,4 – 12.4,,
16,64,Idaho,"Hispanic or Latino ethnicity, 35 to 44 years",25    ,19    ,78.4    ,18    ,74.5    ,1    ,4.9    ,0.7 – 9.1,,
16,65,Idaho,"Hispanic or Latino ethnicity, 45 to 54 years",24    ,21    ,88.6    ,21    ,87.4    ,( 3 ),1.4    ,( 2 ) – ( 2 ),,
17,01,Illinois,Total,"9,984    ","6,601    ",66.1    ,"6,025    ",60.3    ,576    ,8.7    ,8.2 – 9.2,,
17,02,Illinois,Men,"4,816    ","3,484    ",72.3    ,"3,169    ",65.8    ,314    ,9.0    ,8.3 – 9.7,,
17,03,Illinois,Women,"5,167    ","3,117    ",60.3    ,"2,855    ",55.3    ,262    ,8.4    ,7.7 – 9.1,,
17,04,Illinois,White,"7,917    ","5,315    ",67.1    ,"4,904    ",61.9    ,412    ,7.7    ,7.2 – 8.2,,
17,05,Illinois,"White, men","3,881    ","2,874    ",74.1    ,"2,639    ",68.0    ,235    ,8.2    ,7.5 – 8.9,,
17,06,Illinois,"White, women","4,037    ","2,441    ",60.5    ,"2,264    ",56.1    ,177    ,7.3    ,6.6 – 8,,
17,07,Illinois,Black or African American,"1,401    ",839    ,59.9    ,705    ,50.3    ,135    ,16.0    ,14.3 – 17.7,,
17,08,Illinois,"Black or African American, men",620    ,370    ,59.6    ,303    ,48.9    ,67    ,18.1    ,15.3 – 20.9,,
17,09,Illinois,"Black or African American, women",781    ,469    ,60.1    ,402    ,51.4    ,68    ,14.4    ,12.2 – 16.6,,
17,10,Illinois,Asian,534    ,352    ,65.9    ,335    ,62.6    ,18    ,5.0    ,3.5 – 6.5,,
17,11,Illinois,"Asian, men",248    ,192    ,77.5    ,185    ,74.8    ,7    ,3.5    ,1.8 – 5.2,,
17,12,Illinois,"Asian, women",287    ,160    ,55.9    ,149    ,52.1    ,11    ,6.8    ,4.2 – 9.4,,
17,13,Illinois,Hispanic or Latino ethnicity,"1,283    ",892    ,69.5    ,801    ,62.4    ,91    ,10.2    ,8.9 – 11.5,,
17,14,Illinois,"Hispanic or Latino ethnicity, men",660    ,528    ,80.0    ,476    ,72.1    ,52    ,9.9    ,8.2 – 11.6,,
17,15,Illinois,"Hispanic or Latino ethnicity, women",623    ,363    ,58.3    ,325    ,52.2    ,38    ,10.5    ,8.3 – 12.7,,
17,16,Illinois,"Married men, spouse present","2,508    ","1,970    ",78.5    ,"1,860    ",74.2    ,109    ,5.5    ,4.8 – 6.2,,
17,17,Illinois,"Married women, spouse present","2,426    ","1,512    ",62.3    ,"1,431    ",59.0    ,82    ,5.4    ,4.6 – 6.2,,
17,18,Illinois,Women who maintain families,618    ,447    ,72.3    ,391    ,63.2    ,56    ,12.6    ,10.3 – 14.9,,
17,19,Illinois,"Total, 16 to 19 years",694    ,264    ,38.0    ,192    ,27.7    ,71    ,27.1    ,22.8 – 31.4,,
17,20,Illinois,"Total, 20 to 24 years",903    ,649    ,71.8    ,552    ,61.0    ,97    ,15.0    ,12.9 – 17.1,,
17,21,Illinois,"Total, 25 to 34 years","1,792    ","1,504    ",83.9    ,"1,385    ",77.3    ,119    ,7.9    ,6.9 – 8.9,,
17,22,Illinois,"Total, 35 to 44 years","1,602    ","1,329    ",83.0    ,"1,241    ",77.5    ,88    ,6.6    ,5.6 – 7.6,,
17,23,Illinois,"Total, 45 to 54 years","1,835    ","1,505    ",82.0    ,"1,385    ",75.5    ,120    ,8.0    ,7 – 9,,
17,24,Illinois,"Total, 55 to 64 years","1,529    ","1,023    ",66.9    ,958    ,62.6    ,65    ,6.4    ,5.3 – 7.5,,
17,25,Illinois,"Total, 65 years and over","1,628    ",327    ,20.1    ,312    ,19.2    ,15    ,4.6    ,3 – 6.2,,
17,26,Illinois,"Men, 16 to 19 years",350    ,127    ,36.4    ,90    ,25.8    ,37    ,29.2    ,22.7 – 35.7,,
17,27,Illinois,"Men, 20 to 24 years",446    ,328    ,73.5    ,276    ,61.8    ,52    ,15.9    ,12.9 – 18.9,,
17,28,Illinois,"Men, 25 to 34 years",902    ,806    ,89.4    ,741    ,82.1    ,66    ,8.2    ,6.8 – 9.6,,
17,29,Illinois,"Men, 35 to 44 years",784    ,721    ,91.9    ,676    ,86.2    ,45    ,6.3    ,5 – 7.6,,
17,30,Illinois,"Men, 45 to 54 years",936    ,812    ,86.8    ,741    ,79.2    ,71    ,8.7    ,7.3 – 10.1,,
17,31,Illinois,"Men, 55 to 64 years",707    ,501    ,70.9    ,465    ,65.8    ,36    ,7.2    ,5.6 – 8.8,,
17,32,Illinois,"Men, 65 years and over",692    ,188    ,27.2    ,180    ,26.1    ,7    ,4.0    ,2 – 6,,
17,33,Illinois,"Women, 16 to 19 years",343    ,136    ,39.6    ,102    ,29.6    ,34    ,25.2    ,19.4 – 31,,
17,34,Illinois,"Women, 20 to 24 years",458    ,321    ,70.2    ,276    ,60.3    ,45    ,14.1    ,11.3 – 16.9,,
17,35,Illinois,"Women, 25 to 34 years",889    ,697    ,78.4    ,644    ,72.5    ,53    ,7.6    ,6.2 – 9,,
17,36,Illinois,"Women, 35 to 44 years",819    ,609    ,74.3    ,566    ,69.1    ,43    ,7.0    ,5.6 – 8.4,,
17,37,Illinois,"Women, 45 to 54 years",899    ,693    ,77.1    ,644    ,71.6    ,50    ,7.2    ,5.8 – 8.6,,
17,38,Illinois,"Women, 55 to 64 years",823    ,522    ,63.4    ,492    ,59.9    ,29    ,5.6    ,4.2 – 7,,
17,39,Illinois,"Women, 65 years and over",937    ,139    ,14.8    ,131    ,14.0    ,8    ,5.4    ,2.7 – 8.1,,
17,40,Illinois,"White, 16 to 19 years",524    ,207    ,39.5    ,153    ,29.1    ,54    ,26.3    ,21.5 – 31.1,,
17,41,Illinois,"White, 20 to 24 years",673    ,504    ,75.0    ,440    ,65.5    ,64    ,12.7    ,10.6 – 14.8,,
17,42,Illinois,"White, 25 to 34 years","1,357    ","1,160    ",85.5    ,"1,077    ",79.3    ,83    ,7.2    ,6.1 – 8.3,,
17,43,Illinois,"White, 35 to 44 years","1,265    ","1,062    ",84.0    ,"1,001    ",79.2    ,61    ,5.7    ,4.7 – 6.7,,
17,44,Illinois,"White, 45 to 54 years","1,478    ","1,241    ",84.0    ,"1,153    ",78.0    ,88    ,7.1    ,6.1 – 8.1,,
17,45,Illinois,"White, 55 to 64 years","1,256    ",864    ,68.7    ,815    ,64.8    ,49    ,5.7    ,4.6 – 6.8,,
17,46,Illinois,"White, 65 years and over","1,365    ",277    ,20.3    ,265    ,19.4    ,12    ,4.3    ,2.6 – 6,,
17,47,Illinois,"Black or African American, 16 to 19 years",127    ,41    ,32.6    ,29    ,23.2    ,12    ,29.0    ,18.2 – 39.8,,
17,48,Illinois,"Black or African American, 20 to 24 years",152    ,108    ,70.6    ,80    ,52.3    ,28    ,25.9    ,19.6 – 32.2,,
17,49,Illinois,"Black or African American, 25 to 34 years",266    ,210    ,79.1    ,179    ,67.4    ,31    ,14.7    ,11.3 – 18.1,,
17,50,Illinois,"Black or African American, 35 to 44 years",212    ,164    ,77.4    ,141    ,66.7    ,23    ,13.9    ,10.1 – 17.7,,
17,51,Illinois,"Black or African American, 45 to 54 years",243    ,171    ,70.3    ,145    ,59.7    ,26    ,15.2    ,11.4 – 19,,
17,52,Illinois,"Black or African American, 55 to 64 years",200    ,112    ,55.7    ,99    ,49.4    ,13    ,11.3    ,7.2 – 15.4,,
17,53,Illinois,"Black or African American, 65 years and over",201    ,33    ,16.5    ,31    ,15.4    ,2    ,7.0    ,1 – 13,,
17,56,Illinois,"Asian, 25 to 34 years",140    ,107    ,76.5    ,105    ,75.1    ,2    ,1.8    ,0.1 – 3.5,,
17,57,Illinois,"Asian, 35 to 44 years",103    ,85    ,82.0    ,82    ,79.4    ,3    ,3.2    ,0.7 – 5.7,,
17,58,Illinois,"Asian, 45 to 54 years",95    ,80    ,84.4    ,76    ,79.7    ,4    ,5.6    ,2.2 – 9,,
17,59,Illinois,"Asian, 55 to 64 years",58    ,39    ,66.7    ,37    ,63.1    ,2    ,5.5    ,0.7 – 10.3,,
17,61,Illinois,"Hispanic or Latino ethnicity, 16 to 19 years",148    ,50    ,33.6    ,34    ,23.0    ,16    ,31.5    ,21.3 – 41.7,,
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",137    ,101    ,74.1    ,90    ,65.7    ,11    ,11.2    ,6.9 – 15.5,,
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",323    ,264    ,81.6    ,237    ,73.3    ,27    ,10.2    ,7.7 – 12.7,,
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",281    ,229    ,81.5    ,215    ,76.5    ,14    ,6.2    ,4.1 – 8.3,,
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",205    ,174    ,84.5    ,156    ,76.1    ,17    ,9.9    ,6.8 – 13,,
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",112    ,62    ,55.8    ,58    ,52.0    ,4    ,6.8    ,2.6 – 11,,
18,01,Indiana,Total,"5,030    ","3,151    ",62.6    ,"2,890    ",57.5    ,261    ,8.3    ,7.6 – 9,,
18,02,Indiana,Men,"2,437    ","1,673    ",68.7    ,"1,538    ",63.1    ,136    ,8.1    ,7.2 – 9,,
18,03,Indiana,Women,"2,593    ","1,478    ",57.0    ,"1,353    ",52.2    ,125    ,8.5    ,7.5 – 9.5,,
18,04,Indiana,White,"4,509    ","2,827    ",62.7    ,"2,620    ",58.1    ,207    ,7.3    ,6.6 – 8,,
18,05,Indiana,"White, men","2,211    ","1,526    ",69.0    ,"1,412    ",63.9    ,114    ,7.5    ,6.5 – 8.5,,
18,06,Indiana,"White, women","2,298    ","1,301    ",56.6    ,"1,208    ",52.6    ,92    ,7.1    ,6.1 – 8.1,,
18,07,Indiana,Black or African American,397    ,252    ,63.4    ,202    ,50.8    ,50    ,19.8    ,9.1 – 30.5,,
18,08,Indiana,"Black or African American, men",168    ,107    ,63.8    ,88    ,52.4    ,19    ,17.8    ,1.6 – 34,,
18,09,Indiana,"Black or African American, women",229    ,144    ,63.1    ,114    ,49.6    ,31    ,21.3    ,6.3 – 36.3,,
18,10,Indiana,Asian,59    ,34    ,57.3    ,32    ,53.8    ,2    ,6.1    ,0.5 – 11.7,,
18,13,Indiana,Hispanic or Latino ethnicity,222    ,150    ,67.5    ,136    ,61.1    ,14    ,9.4    ,6.2 – 12.6,,
18,14,Indiana,"Hispanic or Latino ethnicity, men",120    ,95    ,78.8    ,87    ,72.6    ,7    ,7.9    ,4.1 – 11.7,,
18,15,Indiana,"Hispanic or Latino ethnicity, women",102    ,55    ,54.1    ,49    ,47.6    ,7    ,12.1    ,6 – 18.2,,
18,16,Indiana,"Married men, spouse present","1,337    ",962    ,71.9    ,914    ,68.4    ,48    ,5.0    ,4 – 6,,
18,17,Indiana,"Married women, spouse present","1,312    ",792    ,60.4    ,758    ,57.8    ,35    ,4.4    ,3.4 – 5.4,,
18,18,Indiana,Women who maintain families,339    ,232    ,68.5    ,189    ,55.8    ,43    ,18.6    ,14.7 – 22.5,,
18,19,Indiana,"Total, 16 to 19 years",389    ,140    ,35.9    ,109    ,28.1    ,31    ,21.9    ,16.5 – 27.3,,
18,20,Indiana,"Total, 20 to 24 years",438    ,331    ,75.7    ,292    ,66.6    ,40    ,11.9    ,9.3 – 14.5,,
18,21,Indiana,"Total, 25 to 34 years",811    ,668    ,82.3    ,605    ,74.5    ,63    ,9.4    ,7.8 – 11,,
18,22,Indiana,"Total, 35 to 44 years",820    ,681    ,83.1    ,626    ,76.3    ,55    ,8.1    ,6.6 – 9.6,,
18,23,Indiana,"Total, 45 to 54 years",866    ,701    ,80.9    ,662    ,76.4    ,39    ,5.6    ,4.4 – 6.8,,
18,24,Indiana,"Total, 55 to 64 years",785    ,477    ,60.7    ,451    ,57.4    ,26    ,5.5    ,4 – 7,,
18,25,Indiana,"Total, 65 years and over",920    ,153    ,16.7    ,146    ,15.9    ,7    ,4.8    ,2.4 – 7.2,,
18,26,Indiana,"Men, 16 to 19 years",201    ,63    ,31.2    ,47    ,23.3    ,16    ,25.4    ,16.7 – 34.1,,
18,27,Indiana,"Men, 20 to 24 years",199    ,161    ,81.1    ,140    ,70.7    ,21    ,12.8    ,9 – 16.6,,
18,28,Indiana,"Men, 25 to 34 years",403    ,369    ,91.6    ,338    ,83.7    ,32    ,8.6    ,6.5 – 10.7,,
18,29,Indiana,"Men, 35 to 44 years",420    ,382    ,90.9    ,354    ,84.3    ,28    ,7.3    ,5.4 – 9.2,,
18,30,Indiana,"Men, 45 to 54 years",423    ,354    ,83.6    ,337    ,79.7    ,17    ,4.7    ,3.1 – 6.3,,
18,31,Indiana,"Men, 55 to 64 years",383    ,246    ,64.1    ,228    ,59.4    ,18    ,7.3    ,4.9 – 9.7,,
18,32,Indiana,"Men, 65 years and over",407    ,98    ,24.1    ,93    ,22.9    ,5    ,5.0    ,1.9 – 8.1,,
18,33,Indiana,"Women, 16 to 19 years",188    ,77    ,41.0    ,63    ,33.2    ,15    ,19.0    ,12.2 – 25.8,,
18,34,Indiana,"Women, 20 to 24 years",239    ,170    ,71.2    ,151    ,63.3    ,19    ,11.1    ,7.6 – 14.6,,
18,35,Indiana,"Women, 25 to 34 years",408    ,298    ,73.1    ,267    ,65.5    ,31    ,10.4    ,7.9 – 12.9,,
18,36,Indiana,"Women, 35 to 44 years",400    ,299    ,74.8    ,272    ,67.9    ,27    ,9.1    ,6.7 – 11.5,,
18,37,Indiana,"Women, 45 to 54 years",442    ,347    ,78.3    ,324    ,73.3    ,22    ,6.4    ,4.5 – 8.3,,
18,38,Indiana,"Women, 55 to 64 years",402    ,231    ,57.5    ,223    ,55.4    ,8    ,3.6    ,1.9 – 5.3,,
18,39,Indiana,"Women, 65 years and over",514    ,55    ,10.8    ,53    ,10.3    ,2    ,4.3    ,0.5 – 8.1,,
18,40,Indiana,"White, 16 to 19 years",332    ,121    ,36.4    ,98    ,29.6    ,23    ,18.8    ,13.4 – 24.2,,
18,41,Indiana,"White, 20 to 24 years",380    ,287    ,75.7    ,257    ,67.8    ,30    ,10.4    ,7.8 – 13,,
18,42,Indiana,"White, 25 to 34 years",708    ,587    ,82.9    ,537    ,75.9    ,50    ,8.5    ,6.9 – 10.1,,
18,43,Indiana,"White, 35 to 44 years",727    ,609    ,83.7    ,566    ,77.8    ,43    ,7.1    ,5.6 – 8.6,,
18,44,Indiana,"White, 45 to 54 years",777    ,635    ,81.7    ,604    ,77.8    ,31    ,4.8    ,3.6 – 6,,
18,45,Indiana,"White, 55 to 64 years",724    ,441    ,60.9    ,417    ,57.7    ,24    ,5.4    ,3.9 – 6.9,,
18,46,Indiana,"White, 65 years and over",862    ,147    ,17.1    ,140    ,16.3    ,7    ,4.8    ,2.3 – 7.3,,
18,48,Indiana,"Black or African American, 20 to 24 years",50    ,38    ,74.8    ,28    ,55.5    ,10    ,25.8    ,( 2 ) – ( 2 ),,
18,49,Indiana,"Black or African American, 25 to 34 years",70    ,59    ,83.9    ,48    ,68.0    ,11    ,18.9    ,( 2 ) – ( 2 ),,
18,50,Indiana,"Black or African American, 35 to 44 years",67    ,52    ,77.8    ,41    ,61.6    ,11    ,20.9    ,( 2 ) – ( 2 ),,
18,51,Indiana,"Black or African American, 45 to 54 years",74    ,57    ,76.6    ,48    ,65.4    ,8    ,14.7    ,( 2 ) – ( 2 ),,
18,52,Indiana,"Black or African American, 55 to 64 years",51    ,30    ,60.0    ,28    ,55.4    ,2    ,7.7    ,( 2 ) – ( 2 ),,
18,63,Indiana,"Hispanic or Latino ethnicity, 25 to 34 years",60    ,45    ,74.9    ,42    ,70.0    ,3    ,6.5    ,1.5 – 11.5,,
18,64,Indiana,"Hispanic or Latino ethnicity, 35 to 44 years",63    ,51    ,81.8    ,44    ,70.5    ,7    ,13.8    ,7 – 20.6,,
19,01,Iowa,Total,"2,389    ","1,644    ",68.8    ,"1,560    ",65.3    ,85    ,5.1    ,4.6 – 5.6,,
19,02,Iowa,Men,"1,173    ",860    ,73.3    ,813    ,69.3    ,48    ,5.5    ,4.8 – 6.2,,
19,03,Iowa,Women,"1,216    ",784    ,64.5    ,747    ,61.4    ,37    ,4.7    ,4 – 5.4,,
19,04,Iowa,White,"2,230    ","1,533    ",68.8    ,"1,459    ",65.4    ,74    ,4.8    ,4.3 – 5.3,,
19,05,Iowa,"White, men","1,098    ",802    ,73.1    ,759    ,69.2    ,43    ,5.3    ,4.6 – 6,,
19,06,Iowa,"White, women","1,132    ",731    ,64.6    ,700    ,61.8    ,31    ,4.3    ,3.6 – 5,,
19,07,Iowa,Black or African American,61    ,43    ,69.5    ,36    ,58.5    ,7    ,15.8    ,10.7 – 20.9,,
19,08,Iowa,"Black or African American, men",26    ,20    ,75.8    ,17    ,63.4    ,3    ,16.3    ,8.6 – 24,,
19,09,Iowa,"Black or African American, women",35    ,23    ,64.7    ,19    ,54.8    ,3    ,15.2    ,8.2 – 22.2,,
19,10,Iowa,Asian,59    ,42    ,70.9    ,41    ,69.3    ,1    ,2.3    ,0.4 – 4.2,,
19,11,Iowa,"Asian, men",26    ,21    ,81.8    ,21    ,80.6    ,( 3 ),1.5    ,( 2 ) – ( 2 ),,
19,12,Iowa,"Asian, women",33    ,20    ,62.3    ,20    ,60.4    ,1    ,3.1    ,( 2 ) – ( 2 ),,
19,13,Iowa,Hispanic or Latino ethnicity,118    ,85    ,71.9    ,77    ,65.3    ,8    ,9.1    ,6.1 – 12.1,,
19,14,Iowa,"Hispanic or Latino ethnicity, men",63    ,51    ,80.8    ,47    ,74.0    ,4    ,8.4    ,4.7 – 12.1,,
19,15,Iowa,"Hispanic or Latino ethnicity, women",55    ,34    ,61.7    ,30    ,55.4    ,3    ,10.2    ,5.3 – 15.1,,
19,16,Iowa,"Married men, spouse present",645    ,482    ,74.7    ,466    ,72.3    ,15    ,3.2    ,2.5 – 3.9,,
19,17,Iowa,"Married women, spouse present",635    ,422    ,66.5    ,410    ,64.6    ,12    ,2.9    ,2.2 – 3.6,,
19,18,Iowa,Women who maintain families,129    ,93    ,72.1    ,86    ,66.3    ,7    ,8.0    ,5.5 – 10.5,,
19,19,Iowa,"Total, 16 to 19 years",159    ,78    ,48.9    ,65    ,40.7    ,13    ,16.7    ,12.7 – 20.7,,
19,20,Iowa,"Total, 20 to 24 years",217    ,173    ,79.4    ,158    ,72.7    ,15    ,8.4    ,6.5 – 10.3,,
19,21,Iowa,"Total, 25 to 34 years",373    ,321    ,86.1    ,304    ,81.6    ,17    ,5.3    ,4.2 – 6.4,,
19,22,Iowa,"Total, 35 to 44 years",376    ,332    ,88.3    ,318    ,84.4    ,15    ,4.4    ,3.4 – 5.4,,
19,23,Iowa,"Total, 45 to 54 years",423    ,366    ,86.5    ,353    ,83.4    ,13    ,3.5    ,2.7 – 4.3,,
19,24,Iowa,"Total, 55 to 64 years",410    ,293    ,71.5    ,284    ,69.4    ,9    ,3.0    ,2.1 – 3.9,,
19,25,Iowa,"Total, 65 years and over",431    ,82    ,19.0    ,78    ,18.2    ,3    ,4.2    ,2.2 – 6.2,,
19,26,Iowa,"Men, 16 to 19 years",90    ,45    ,49.6    ,36    ,40.6    ,8    ,18.1    ,12.6 – 23.6,,
19,27,Iowa,"Men, 20 to 24 years",101    ,82    ,80.7    ,74    ,73.0    ,8    ,9.5    ,6.5 – 12.5,,
19,28,Iowa,"Men, 25 to 34 years",185    ,171    ,92.6    ,161    ,87.5    ,9    ,5.5    ,3.9 – 7.1,,
19,29,Iowa,"Men, 35 to 44 years",195    ,181    ,92.7    ,172    ,88.2    ,9    ,4.9    ,3.5 – 6.3,,
19,30,Iowa,"Men, 45 to 54 years",216    ,195    ,90.3    ,188    ,87.0    ,7    ,3.6    ,2.4 – 4.8,,
19,31,Iowa,"Men, 55 to 64 years",197    ,144    ,73.1    ,139    ,70.8    ,5    ,3.2    ,1.9 – 4.5,,
19,32,Iowa,"Men, 65 years and over",189    ,44    ,23.0    ,42    ,22.1    ,2    ,4.1    ,1.4 – 6.8,,
19,33,Iowa,"Women, 16 to 19 years",70    ,33    ,48.1    ,28    ,40.9    ,5    ,15.0    ,9.2 – 20.8,,
19,34,Iowa,"Women, 20 to 24 years",116    ,91    ,78.3    ,84    ,72.5    ,7    ,7.4    ,4.9 – 9.9,,
19,35,Iowa,"Women, 25 to 34 years",188    ,150    ,79.8    ,143    ,75.8    ,8    ,5.0    ,3.4 – 6.6,,
19,36,Iowa,"Women, 35 to 44 years",181    ,152    ,83.6    ,146    ,80.4    ,6    ,3.9    ,2.5 – 5.3,,
19,37,Iowa,"Women, 45 to 54 years",207    ,171    ,82.5    ,165    ,79.6    ,6    ,3.5    ,2.3 – 4.7,,
19,38,Iowa,"Women, 55 to 64 years",213    ,149    ,70.0    ,145    ,68.0    ,4    ,2.8    ,1.6 – 4,,
19,39,Iowa,"Women, 65 years and over",241    ,38    ,15.8    ,36    ,15.1    ,2    ,4.4    ,1.4 – 7.4,,
19,40,Iowa,"White, 16 to 19 years",144    ,71    ,49.6    ,60    ,41.7    ,11    ,15.9    ,11.8 – 20,,
19,41,Iowa,"White, 20 to 24 years",192    ,154    ,80.0    ,142    ,73.7    ,12    ,7.9    ,5.9 – 9.9,,
19,42,Iowa,"White, 25 to 34 years",340    ,296    ,87.2    ,282    ,82.9    ,15    ,4.9    ,3.8 – 6,,
19,43,Iowa,"White, 35 to 44 years",337    ,300    ,88.9    ,287    ,85.1    ,13    ,4.3    ,3.3 – 5.3,,
19,44,Iowa,"White, 45 to 54 years",394    ,343    ,87.0    ,331    ,83.9    ,12    ,3.5    ,2.6 – 4.4,,
