"State 
FIPS 
code","Group 
code",State,Population group,Civilian non-institutional population,Civilian labor force total,Civilian labor force percent,Employed total,Employed Percent of population,Unemployed total,Rate,Error range of rate(1)
08,64,Colorado,"Hispanic or Latino ethnicity, 35 to 44 years",184,153,82.9,149,80.8,4,2.5,0.3 – 4.7
09,01,Connecticut,Total,"2,883","1,898",65.8,"1,819",63.1,79,4.1,3.4 – 4.8
09,02,Connecticut,Men,"1,388",982,70.8,937,67.5,45,4.6,3.5 – 5.7
09,03,Connecticut,Women,"1,494",915,61.3,882,59.0,33,3.6,2.6 – 4.6
09,04,Connecticut,White,"2,378","1,568",65.9,"1,514",63.6,55,3.5,2.7 – 4.3
09,05,Connecticut,"White, men","1,164",824,70.8,791,67.9,33,4.1,3.0 – 5.2
09,06,Connecticut,"White, women","1,214",744,61.3,723,59.5,21,2.9,1.9 – 3.9
09,07,Connecticut,Black or African American,322,208,64.5,189,58.8,19,8.9,5.9 – 11.9
09,08,Connecticut,"Black or African American, men",148,95,64.3,84,56.6,11,12.0,6.8 – 17.2
09,09,Connecticut,"Black or African American, women",174,113,64.7,106,60.6,7,6.3,2.8 – 9.8
09,10,Connecticut,Asian,133,91,68.0,86,64.4,5,5.3,2.1 – 8.5
09,13,Connecticut,Hispanic or Latino ethnicity,426,270,63.4,251,59.0,19,6.9,4.5 – 9.3
09,14,Connecticut,"Hispanic or Latino ethnicity, men",205,140,68.5,130,63.3,11,7.6,4.1 – 11.1
09,15,Connecticut,"Hispanic or Latino ethnicity, women",221,129,58.6,121,55.0,8,6.1,2.8 – 9.4
09,16,Connecticut,"Married men, spouse present",702,532,75.8,521,74.2,11,2.1,1.1 – 3.1
09,17,Connecticut,"Married women, spouse present",695,447,64.3,436,62.8,10,2.3,1.1 – 3.5
09,18,Connecticut,Women who maintain families,174,125,71.8,118,67.9,7,5.5,2.1 – 8.9
09,20,Connecticut,"Total, 20 to 24 years",184,124,67.5,111,60.5,13,10.4,5.8 – 15.0
09,21,Connecticut,"Total, 25 to 34 years",500,432,86.3,417,83.3,15,3.4,2.0 – 4.8
09,22,Connecticut,"Total, 35 to 44 years",429,354,82.5,344,80.0,11,3.0,1.5 – 4.5
09,23,Connecticut,"Total, 45 to 54 years",463,406,87.6,390,84.1,16,4.0,2.4 – 5.6
09,24,Connecticut,"Total, 55 to 64 years",537,381,71.0,371,69.2,10,2.5,1.2 – 3.8
09,25,Connecticut,"Total, 65 years and over",595,138,23.3,134,22.5,4,3.1,0.7 – 5.5
09,28,Connecticut,"Men, 25 to 34 years",257,230,89.6,219,85.4,11,4.6,2.3 – 6.9
09,29,Connecticut,"Men, 35 to 44 years",215,192,89.4,187,87.2,5,2.5,0.7 – 4.3
09,30,Connecticut,"Men, 45 to 54 years",222,199,89.7,190,85.6,9,4.6,2.1 – 7.1
09,31,Connecticut,"Men, 55 to 64 years",246,189,76.6,184,74.8,4,2.4,0.6 – 4.2
09,35,Connecticut,"Women, 25 to 34 years",243,202,82.8,197,81.1,4,2.1,0.5 – 3.7
09,36,Connecticut,"Women, 35 to 44 years",215,162,75.5,156,72.8,6,3.6,1.2 – 6.0
09,37,Connecticut,"Women, 45 to 54 years",241,207,85.7,200,82.8,7,3.5,1.4 – 5.6
09,38,Connecticut,"Women, 55 to 64 years",290,192,66.2,187,64.4,5,2.7,0.8 – 4.6
09,41,Connecticut,"White, 20 to 24 years",149,102,68.1,94,62.8,8,7.8,3.4 – 12.2
09,42,Connecticut,"White, 25 to 34 years",382,333,87.2,322,84.4,11,3.2,1.6 – 4.8
09,43,Connecticut,"White, 35 to 44 years",337,283,83.9,278,82.4,5,1.8,0.5 – 3.1
09,44,Connecticut,"White, 45 to 54 years",383,337,87.9,325,84.9,11,3.4,1.8 – 5.0
09,45,Connecticut,"White, 55 to 64 years",465,342,73.4,334,71.8,8,2.2,0.9 – 3.5
09,46,Connecticut,"White, 65 years and over",528,123,23.3,120,22.7,3,2.7,0.3 – 5.1
10,01,Delaware,Total,772,485,62.9,467,60.5,19,3.8,3.1 – 4.5
10,02,Delaware,Men,366,249,68.0,240,65.5,9,3.7,2.8 – 4.6
10,03,Delaware,Women,406,236,58.3,227,56.0,9,3.9,2.9 – 4.9
10,04,Delaware,White,549,337,61.4,327,59.6,10,3.0,2.3 – 3.7
10,05,Delaware,"White, men",267,179,67.1,173,65.0,6,3.1,2.1 – 4.1
10,06,Delaware,"White, women",283,158,56.0,154,54.5,4,2.8,1.8 – 3.8
10,07,Delaware,Black or African American,167,112,67.0,105,62.8,7,6.2,4.5 – 7.9
10,08,Delaware,"Black or African American, men",75,52,68.9,49,64.8,3,6.0,3.6 – 8.4
10,09,Delaware,"Black or African American, women",92,60,65.4,56,61.2,4,6.3,4.0 – 8.6
10,10,Delaware,Asian,38,25,64.8,24,63.2,1,2.3,0.8 – 3.8
10,13,Delaware,Hispanic or Latino ethnicity,61,44,72.4,43,69.7,2,3.8,1.8 – 5.8
10,14,Delaware,"Hispanic or Latino ethnicity, men",28,25,87.9,24,85.3,1,3.0,0.6 – 5.4
10,16,Delaware,"Married men, spouse present",186,126,67.5,124,66.5,2,1.6,0.7 – 2.5
10,17,Delaware,"Married women, spouse present",185,105,57.0,103,55.8,2,2.1,1.0 – 3.2
10,18,Delaware,Women who maintain families,49,35,71.4,33,67.3,2,5.8,2.7 – 8.9
10,20,Delaware,"Total, 20 to 24 years",64,47,73.1,43,66.8,4,8.5,5.2 – 11.8
10,21,Delaware,"Total, 25 to 34 years",127,109,86.3,105,83.2,4,3.7,2.3 – 5.1
10,22,Delaware,"Total, 35 to 44 years",108,90,83.8,88,82.0,2,2.2,1.0 – 3.4
10,23,Delaware,"Total, 45 to 54 years",114,95,83.2,92,80.9,3,2.8,1.5 – 4.1
10,24,Delaware,"Total, 55 to 64 years",142,94,66.3,91,64.2,3,3.2,1.8 – 4.6
10,25,Delaware,"Total, 65 years and over",176,32,18.4,32,18.1,1,2.1,0.2 – 4.0
10,27,Delaware,"Men, 20 to 24 years",30,24,79.6,21,70.4,3,11.5,6.2 – 16.8
10,28,Delaware,"Men, 25 to 34 years",62,57,91.7,55,89.3,1,2.6,1.0 – 4.2
10,29,Delaware,"Men, 35 to 44 years",53,48,90.4,47,88.8,1,1.7,0.3 – 3.1
10,30,Delaware,"Men, 45 to 54 years",54,47,85.8,46,83.9,1,2.3,0.6 – 4.0
10,31,Delaware,"Men, 55 to 64 years",67,49,73.2,48,71.3,1,2.6,0.8 – 4.4
10,34,Delaware,"Women, 20 to 24 years",34,23,67.3,22,63.7,1,5.4,1.7 – 9.1
10,35,Delaware,"Women, 25 to 34 years",65,52,81.2,50,77.3,3,4.8,2.5 – 7.1
10,36,Delaware,"Women, 35 to 44 years",55,42,77.5,41,75.5,1,2.6,0.7 – 4.5
10,37,Delaware,"Women, 45 to 54 years",60,48,80.8,47,78.2,2,3.2,1.2 – 5.2
10,38,Delaware,"Women, 55 to 64 years",75,45,60.2,44,57.9,2,3.9,1.7 – 6.1
10,41,Delaware,"White, 20 to 24 years",37,28,75.7,26,71.3,2,5.9,2.4 – 9.4
10,42,Delaware,"White, 25 to 34 years",81,71,87.1,68,84.4,2,3.1,1.5 – 4.7
10,43,Delaware,"White, 35 to 44 years",74,63,84.3,62,82.7,1,1.9,0.6 – 3.2
10,44,Delaware,"White, 45 to 54 years",78,64,82.2,62,80.3,2,2.4,0.9 – 3.9
10,45,Delaware,"White, 55 to 64 years",109,74,68.0,72,66.1,2,2.8,1.3 – 4.3
10,46,Delaware,"White, 65 years and over",146,27,18.3,26,18.1,(3)-,0.9,(2)-
10,49,Delaware,"Black or African American, 25 to 34 years",28,26,91.1,24,86.4,1,5.1,1.9 – 8.3
10,51,Delaware,"Black or African American, 45 to 54 years",29,25,84.2,23,80.4,1,4.5,1.4 – 7.6
11,01,District of Columbia,Total,575,405,70.4,382,66.5,23,5.6,4.9 – 6.3
11,02,District of Columbia,Men,267,199,74.7,188,70.5,11,5.6,4.5 – 6.7
11,03,District of Columbia,Women,308,205,66.8,194,63.0,12,5.6,4.6 – 6.6
11,04,District of Columbia,White,271,225,83.2,220,81.4,5,2.1,1.5 – 2.7
11,05,District of Columbia,"White, men",134,114,85.0,112,83.1,3,2.3,1.4 – 3.2
11,06,District of Columbia,"White, women",136,111,81.4,109,79.7,2,2.0,1.2 – 2.8
11,07,District of Columbia,Black or African American,258,145,56.1,127,49.4,17,11.9,10.2 – 13.6
11,08,District of Columbia,"Black or African American, men",113,70,61.9,62,54.6,8,11.8,9.3 – 14.3
11,09,District of Columbia,"Black or African American, women",145,75,51.6,66,45.3,9,12.1,9.6 – 14.6
11,10,District of Columbia,Asian,31,24,76.7,24,75.2,(3)-,1.9,0.6 – 3.2
11,12,District of Columbia,"Asian, women",18,14,77.7,14,76.1,(3)-,2.0,0.3 – 3.7
11,13,District of Columbia,Hispanic or Latino ethnicity,54,42,78.1,40,75.2,2,3.7,2.3 – 5.1
11,14,District of Columbia,"Hispanic or Latino ethnicity, men",26,22,82.7,21,80.1,1,3.1,1.3 – 4.9
11,15,District of Columbia,"Hispanic or Latino ethnicity, women",27,20,73.5,19,70.4,1,4.3,2.1 – 6.5
11,16,District of Columbia,"Married men, spouse present",85,66,78.4,65,76.1,2,2.9,1.6 – 4.2
11,17,District of Columbia,"Married women, spouse present",85,62,73.4,60,71.1,2,3.1,1.7 – 4.5
11,18,District of Columbia,Women who maintain families,42,26,63.2,23,54.1,4,14.4,9.8 – 19.0
11,20,District of Columbia,"Total, 20 to 24 years",52,38,74.1,34,66.0,4,10.8,7.5 – 14.1
11,21,District of Columbia,"Total, 25 to 34 years",175,155,89.0,147,84.3,8,5.3,4.1 – 6.5
11,22,District of Columbia,"Total, 35 to 44 years",102,89,88.0,86,84.5,4,4.0,2.7 – 5.3
11,23,District of Columbia,"Total, 45 to 54 years",71,56,78.8,54,75.3,2,4.4,2.6 – 6.2
11,24,District of Columbia,"Total, 55 to 64 years",63,39,62.6,37,59.8,2,4.5,2.3 – 6.7
11,25,District of Columbia,"Total, 65 years and over",92,22,24.1,21,22.7,1,6.0,2.7 – 9.3
11,27,District of Columbia,"Men, 20 to 24 years",26,18,71.3,16,61.8,2,13.4,8.0 – 18.8
11,28,District of Columbia,"Men, 25 to 34 years",81,75,91.9,70,86.9,4,5.5,3.8 – 7.2
11,29,District of Columbia,"Men, 35 to 44 years",47,43,91.8,42,88.6,2,3.5,1.7 – 5.3
11,30,District of Columbia,"Men, 45 to 54 years",35,29,83.7,28,80.3,1,4.1,1.7 – 6.5
11,31,District of Columbia,"Men, 55 to 64 years",31,21,67.7,20,65.1,1,3.8,1.1 – 6.5
11,32,District of Columbia,"Men, 65 years and over",38,12,31.4,11,29.8,1,5.1,1.0 – 9.2
11,34,District of Columbia,"Women, 20 to 24 years",26,20,76.7,18,70.2,2,8.5,4.4 – 12.6
11,35,District of Columbia,"Women, 25 to 34 years",93,81,86.5,77,82.1,4,5.1,3.5 – 6.7
11,36,District of Columbia,"Women, 35 to 44 years",55,46,84.7,44,80.9,2,4.5,2.5 – 6.5
11,37,District of Columbia,"Women, 45 to 54 years",36,27,74.1,26,70.6,1,4.8,2.1 – 7.5
11,38,District of Columbia,"Women, 55 to 64 years",31,18,57.5,17,54.5,1,5.2,1.8 – 8.6
11,39,District of Columbia,"Women, 65 years and over",54,10,19.1,10,17.8,1,7.1,1.9 – 12.3
11,41,District of Columbia,"White, 20 to 24 years",26,21,80.8,21,78.7,1,2.6,0.4 – 4.8
11,42,District of Columbia,"White, 25 to 34 years",97,90,93.0,88,91.2,2,1.9,1.0 – 2.8
11,43,District of Columbia,"White, 35 to 44 years",55,53,96.0,52,94.8,1,1.3,0.3 – 2.3
11,44,District of Columbia,"White, 45 to 54 years",31,28,90.5,28,89.0,(3)-,1.6,0.1 – 3.1
11,45,District of Columbia,"White, 55 to 64 years",22,20,87.2,19,84.1,1,3.5,0.8 – 6.2
11,46,District of Columbia,"White, 65 years and over",34,13,37.6,12,36.0,1,4.5,0.7 – 8.3
11,48,District of Columbia,"Black or African American, 20 to 24 years",19,14,70.1,10,52.2,3,25.4,16.9 – 33.9
11,49,District of Columbia,"Black or African American, 25 to 34 years",60,49,82.9,43,72.1,6,13.1,9.9 – 16.3
11,50,District of Columbia,"Black or African American, 35 to 44 years",38,29,76.0,26,68.7,3,9.6,6.0 – 13.2
11,51,District of Columbia,"Black or African American, 45 to 54 years",35,24,67.4,22,62.3,2,7.6,4.1 – 11.1
11,52,District of Columbia,"Black or African American, 55 to 64 years",37,18,47.1,17,44.5,1,5.7,2.1 – 9.3
11,56,District of Columbia,"Asian, 25 to 34 years",13,12,89.5,12,89.3,(3)-,0.2,(2)-
11,63,District of Columbia,"Hispanic or Latino ethnicity, 25 to 34 years",19,17,86.5,16,82.5,1,4.7,2.2 – 7.2
11,64,District of Columbia,"Hispanic or Latino ethnicity, 35 to 44 years",12,11,91.0,10,89.2,(3)-,1.9,(2)-
12,01,Florida,Total,"17,233","10,240",59.4,"9,871",57.3,369,3.6,3.3 – 3.9
12,02,Florida,Men,"8,257","5,376",65.1,"5,196",62.9,179,3.3,2.9 – 3.7
12,03,Florida,Women,"8,977","4,865",54.2,"4,675",52.1,190,3.9,3.4 – 4.4
12,04,Florida,White,"13,758","8,005",58.2,"7,767",56.5,239,3.0,2.7 – 3.3
12,05,Florida,"White, men","6,673","4,299",64.4,"4,172",62.5,126,2.9,2.5 – 3.3
12,06,Florida,"White, women","7,085","3,707",52.3,"3,594",50.7,112,3.0,2.5 – 3.5
12,07,Florida,Black or African American,"2,689","1,726",64.2,"1,618",60.2,108,6.2,5.2 – 7.2
12,08,Florida,"Black or African American, men","1,234",823,66.7,780,63.2,43,5.2,3.9 – 6.5
12,09,Florida,"Black or African American, women","1,455",903,62.0,838,57.6,65,7.2,5.7 – 8.7
12,10,Florida,Asian,484,323,66.7,313,64.5,10,3.2,1.6 – 4.8
12,11,Florida,"Asian, men",229,168,73.3,163,70.8,6,3.4,1.1 – 5.7
12,12,Florida,"Asian, women",255,155,60.7,150,58.8,5,3.1,0.8 – 5.4
12,13,Florida,Hispanic or Latino ethnicity,"4,306","2,754",64.0,"2,657",61.7,98,3.5,2.9 – 4.1
12,14,Florida,"Hispanic or Latino ethnicity, men","2,077","1,524",73.4,"1,473",70.9,50,3.3,2.5 – 4.1
12,15,Florida,"Hispanic or Latino ethnicity, women","2,229","1,231",55.2,"1,183",53.1,47,3.9,2.9 – 4.9
12,16,Florida,"Married men, spouse present","4,246","2,915",68.7,"2,860",67.4,55,1.9,1.5 – 2.3
12,17,Florida,"Married women, spouse present","4,152","2,281",55.0,"2,226",53.6,55,2.4,1.8 – 3.0
12,18,Florida,Women who maintain families,"1,116",738,66.1,698,62.5,41,5.5,4.0 – 7.0
12,19,Florida,"Total, 16 to 19 years",984,306,31.1,265,27.0,40,13.2,9.6 – 16.8
12,20,Florida,"Total, 20 to 24 years","1,266",873,69.0,814,64.3,59,6.8,5.3 – 8.3
12,21,Florida,"Total, 25 to 34 years","2,611","2,104",80.6,"2,026",77.6,78,3.7,3.0 – 4.4
12,22,Florida,"Total, 35 to 44 years","2,518","2,083",82.7,"2,037",80.9,46,2.2,1.6 – 2.8
12,23,Florida,"Total, 45 to 54 years","2,857","2,286",80.0,"2,217",77.6,69,3.0,2.4 – 3.6
12,24,Florida,"Total, 55 to 64 years","2,850","1,805",63.3,"1,752",61.5,53,2.9,2.2 – 3.6
12,25,Florida,"Total, 65 years and over","4,148",784,18.9,760,18.3,24,3.1,2.0 – 4.2
12,26,Florida,"Men, 16 to 19 years",515,153,29.7,128,24.9,25,16.4,10.7 – 22.1
12,27,Florida,"Men, 20 to 24 years",671,468,69.8,435,64.8,33,7.1,5.0 – 9.2
12,28,Florida,"Men, 25 to 34 years","1,274","1,112",87.3,"1,084",85.0,28,2.5,1.7 – 3.3
12,29,Florida,"Men, 35 to 44 years","1,196","1,086",90.8,"1,066",89.1,20,1.8,1.1 – 2.5
12,30,Florida,"Men, 45 to 54 years","1,395","1,203",86.2,"1,171",83.9,32,2.7,1.9 – 3.5
12,31,Florida,"Men, 55 to 64 years","1,322",921,69.7,894,67.6,27,3.0,2.0 – 4.0
12,32,Florida,"Men, 65 years and over","1,882",432,22.9,419,22.3,13,3.0,1.5 – 4.5
12,33,Florida,"Women, 16 to 19 years",469,153,32.6,137,29.3,15,10.1,5.6 – 14.6
12,34,Florida,"Women, 20 to 24 years",595,405,68.0,379,63.7,26,6.4,4.2 – 8.6
12,35,Florida,"Women, 25 to 34 years","1,336",992,74.2,943,70.5,49,5.0,3.8 – 6.2
12,36,Florida,"Women, 35 to 44 years","1,322",997,75.4,971,73.5,26,2.6,1.7 – 3.5
12,37,Florida,"Women, 45 to 54 years","1,462","1,083",74.1,"1,046",71.6,37,3.4,2.4 – 4.4
12,38,Florida,"Women, 55 to 64 years","1,528",884,57.8,858,56.2,25,2.9,1.9 – 3.9
12,39,Florida,"Women, 65 years and over","2,265",352,15.5,341,15.0,11,3.2,1.5 – 4.9
12,40,Florida,"White, 16 to 19 years",719,230,31.9,204,28.4,25,10.9,7.1 – 14.7
12,41,Florida,"White, 20 to 24 years",924,650,70.4,616,66.6,34,5.3,3.7 – 6.9
12,42,Florida,"White, 25 to 34 years","1,892","1,529",80.8,"1,492",78.8,37,2.4,1.7 – 3.1
12,43,Florida,"White, 35 to 44 years","1,934","1,593",82.4,"1,560",80.7,33,2.1,1.5 – 2.7
12,44,Florida,"White, 45 to 54 years","2,284","1,838",80.5,"1,786",78.2,53,2.9,2.2 – 3.6
12,45,Florida,"White, 55 to 64 years","2,347","1,498",63.8,"1,463",62.3,36,2.4,1.7 – 3.1
12,46,Florida,"White, 65 years and over","3,658",666,18.2,646,17.7,20,3.0,1.8 – 4.2
12,48,Florida,"Black or African American, 20 to 24 years",273,184,67.5,167,61.3,17,9.2,5.5 – 12.9
12,49,Florida,"Black or African American, 25 to 34 years",572,458,80.1,422,73.8,36,7.8,5.6 – 10.0
12,50,Florida,"Black or African American, 35 to 44 years",425,360,84.8,348,82.0,12,3.4,1.8 – 5.0
12,51,Florida,"Black or African American, 45 to 54 years",436,340,78.0,327,75.1,12,3.6,1.9 – 5.3
12,52,Florida,"Black or African American, 55 to 64 years",406,241,59.4,226,55.7,15,6.2,3.5 – 8.9
12,62,Florida,"Hispanic or Latino ethnicity, 20 to 24 years",376,254,67.5,237,63.1,17,6.6,3.8 – 9.4
12,63,Florida,"Hispanic or Latino ethnicity, 25 to 34 years",809,646,79.8,630,77.8,16,2.5,1.4 – 3.6
12,64,Florida,"Hispanic or Latino ethnicity, 35 to 44 years",827,669,80.9,652,78.8,17,2.6,1.5 – 3.7
12,65,Florida,"Hispanic or Latino ethnicity, 45 to 54 years",752,610,81.1,592,78.8,17,2.9,1.7 – 4.1
12,66,Florida,"Hispanic or Latino ethnicity, 55 to 64 years",531,356,67.0,343,64.6,13,3.6,1.8 – 5.4
12,67,Florida,"Hispanic or Latino ethnicity, 65 years and over",714,127,17.8,124,17.3,4,2.8,0.2 – 5.4
13,01,Georgia,Total,"8,099","5,113",63.1,"4,916",60.7,197,3.9,3.4 – 4.4
13,02,Georgia,Men,"3,831","2,666",69.6,"2,569",67.0,97,3.6,2.9 – 4.3
13,03,Georgia,Women,"4,268","2,448",57.3,"2,347",55.0,100,4.1,3.4 – 4.8
13,04,Georgia,White,"5,017","3,148",62.7,"3,060",61.0,89,2.8,2.3 – 3.3
13,05,Georgia,"White, men","2,458","1,736",70.6,"1,688",68.7,48,2.8,2.1 – 3.5
13,06,Georgia,"White, women","2,559","1,412",55.2,"1,372",53.6,41,2.9,2.1 – 3.7
13,07,Georgia,Black or African American,"2,556","1,623",63.5,"1,525",59.7,98,6.0,4.9 – 7.1
13,08,Georgia,"Black or African American, men","1,135",750,66.1,704,62.0,47,6.2,4.6 – 7.8
13,09,Georgia,"Black or African American, women","1,422",873,61.4,821,57.8,51,5.9,4.5 – 7.3
13,10,Georgia,Asian,393,252,64.2,246,62.7,6,2.4,1.0 – 3.8
13,11,Georgia,"Asian, men",193,144,74.8,143,74.2,1,0.7,(2)-
13,13,Georgia,Hispanic or Latino ethnicity,637,455,71.4,439,68.9,16,3.4,1.9 – 4.9
13,14,Georgia,"Hispanic or Latino ethnicity, men",333,275,82.5,269,80.7,6,2.2,0.7 – 3.7
13,15,Georgia,"Hispanic or Latino ethnicity, women",304,180,59.2,170,56.1,10,5.3,2.3 – 8.3
13,16,Georgia,"Married men, spouse present","2,030","1,512",74.5,"1,483",73.1,29,1.9,1.3 – 2.5
13,17,Georgia,"Married women, spouse present","1,935","1,124",58.1,"1,095",56.6,29,2.6,1.7 – 3.5
13,18,Georgia,Women who maintain families,585,378,64.6,353,60.3,25,6.7,4.3 – 9.1
13,19,Georgia,"Total, 16 to 19 years",581,181,31.2,155,26.6,27,14.8,9.6 – 20.0
13,20,Georgia,"Total, 20 to 24 years",674,477,70.8,442,65.5,35,7.4,5.1 – 9.7
13,21,Georgia,"Total, 25 to 34 years","1,421","1,159",81.6,"1,112",78.3,47,4.1,3.0 – 5.2
13,22,Georgia,"Total, 35 to 44 years","1,332","1,104",82.9,"1,074",80.6,30,2.7,1.8 – 3.6
13,23,Georgia,"Total, 45 to 54 years","1,420","1,145",80.6,"1,116",78.6,29,2.6,1.7 – 3.5
13,24,Georgia,"Total, 55 to 64 years","1,251",781,62.4,761,60.8,20,2.6,1.5 – 3.7
13,25,Georgia,"Total, 65 years and over","1,420",265,18.7,257,18.1,8,3.1,1.1 – 5.1
13,27,Georgia,"Men, 20 to 24 years",306,231,75.4,211,69.0,20,8.5,5.0 – 12.0
13,28,Georgia,"Men, 25 to 34 years",686,609,88.8,591,86.2,18,2.9,1.6 – 4.2
13,29,Georgia,"Men, 35 to 44 years",651,582,89.5,567,87.1,16,2.7,1.5 – 3.9
13,30,Georgia,"Men, 45 to 54 years",660,565,85.6,551,83.6,14,2.4,1.2 – 3.6
13,31,Georgia,"Men, 55 to 64 years",605,436,72.1,428,70.7,8,1.9,0.7 – 3.1
13,32,Georgia,"Men, 65 years and over",633,146,23.1,142,22.4,5,3.2,0.5 – 5.9
13,34,Georgia,"Women, 20 to 24 years",368,246,66.9,231,62.6,16,6.4,3.5 – 9.3
13,35,Georgia,"Women, 25 to 34 years",735,550,74.9,520,70.8,30,5.4,3.6 – 7.2
13,36,Georgia,"Women, 35 to 44 years",681,522,76.6,508,74.5,14,2.7,1.4 – 4.0
13,37,Georgia,"Women, 45 to 54 years",761,580,76.3,564,74.2,16,2.7,1.5 – 3.9
13,38,Georgia,"Women, 55 to 64 years",646,345,53.4,333,51.6,12,3.4,1.6 – 5.2
13,41,Georgia,"White, 20 to 24 years",400,284,71.0,274,68.4,11,3.8,1.7 – 5.9
13,42,Georgia,"White, 25 to 34 years",809,677,83.7,658,81.3,19,2.8,1.6 – 4.0
13,43,Georgia,"White, 35 to 44 years",776,650,83.8,632,81.5,17,2.7,1.5 – 3.9
13,44,Georgia,"White, 45 to 54 years",880,716,81.3,701,79.6,15,2.1,1.1 – 3.1
13,45,Georgia,"White, 55 to 64 years",816,519,63.5,507,62.1,11,2.2,1.0 – 3.4
13,46,Georgia,"White, 65 years and over","1,022",195,19.0,189,18.5,5,2.6,0.5 – 4.7
13,48,Georgia,"Black or African American, 20 to 24 years",231,165,71.3,142,61.6,22,13.6,8.6 – 18.6
13,49,Georgia,"Black or African American, 25 to 34 years",521,423,81.2,398,76.5,25,5.9,3.8 – 8.0
13,50,Georgia,"Black or African American, 35 to 44 years",433,355,82.0,343,79.2,12,3.4,1.7 – 5.1
13,51,Georgia,"Black or African American, 45 to 54 years",440,341,77.7,329,74.8,13,3.7,1.9 – 5.5
13,52,Georgia,"Black or African American, 55 to 64 years",373,217,58.0,208,55.8,8,3.8,1.5 – 6.1
13,64,Georgia,"Hispanic or Latino ethnicity, 35 to 44 years",172,140,81.3,137,79.4,3,2.4,0.1 – 4.7
15,01,Hawaii,Total,"1,092",678,62.1,661,60.5,18,2.6,2.1 – 3.1
15,02,Hawaii,Men,527,350,66.3,339,64.4,10,3.0,2.2 – 3.8
15,03,Hawaii,Women,565,329,58.2,321,56.9,7,2.2,1.5 – 2.9
15,04,Hawaii,White,264,163,61.6,159,60.2,4,2.3,1.3 – 3.3
15,05,Hawaii,"White, men",132,89,67.8,87,66.2,2,2.3,0.9 – 3.7
15,06,Hawaii,"White, women",132,73,55.5,72,54.3,2,2.2,0.7 – 3.7
15,10,Hawaii,Asian,478,291,60.8,286,60.0,4,1.5,1.0 – 2.0
15,11,Hawaii,"Asian, men",220,140,63.8,138,62.8,2,1.5,0.8 – 2.2
15,12,Hawaii,"Asian, women",258,150,58.3,148,57.5,2,1.4,0.8 – 2.0
15,13,Hawaii,Hispanic or Latino ethnicity,94,60,63.9,58,61.4,2,3.9,1.9 – 5.9
15,16,Hawaii,"Married men, spouse present",269,184,68.6,181,67.2,4,2.0,1.1 – 2.9
15,17,Hawaii,"Married women, spouse present",279,168,60.4,166,59.4,3,1.6,0.8 – 2.4
15,20,Hawaii,"Total, 20 to 24 years",78,55,71.2,53,68.7,2,3.5,1.4 – 5.6
15,21,Hawaii,"Total, 25 to 34 years",164,132,80.7,129,78.8,3,2.4,1.3 – 3.5
15,22,Hawaii,"Total, 35 to 44 years",180,149,82.4,145,80.4,4,2.5,1.4 – 3.6
15,23,Hawaii,"Total, 45 to 54 years",175,140,80.2,137,78.3,3,2.4,1.3 – 3.5
15,24,Hawaii,"Total, 55 to 64 years",178,125,70.6,124,69.7,2,1.2,0.4 – 2.0
15,25,Hawaii,"Total, 65 years and over",251,55,21.9,53,21.3,1,2.5,0.7 – 4.3
15,28,Hawaii,"Men, 25 to 34 years",79,70,88.8,69,86.6,2,2.5,0.9 – 4.1
15,29,Hawaii,"Men, 35 to 44 years",84,73,86.7,71,83.9,2,3.3,1.5 – 5.1
15,30,Hawaii,"Men, 45 to 54 years",88,75,85.2,73,82.6,2,3.0,1.3 – 4.7
15,31,Hawaii,"Men, 55 to 64 years",87,62,71.6,61,70.5,1,1.5,0.2 – 2.8
15,35,Hawaii,"Women, 25 to 34 years",84,62,73.2,60,71.4,1,2.4,0.7 – 4.1
15,36,Hawaii,"Women, 35 to 44 years",96,76,78.7,74,77.3,1,1.7,0.4 – 3.0
15,37,Hawaii,"Women, 45 to 54 years",86,65,75.2,64,73.8,1,1.8,0.4 – 3.2
15,38,Hawaii,"Women, 55 to 64 years",91,63,69.7,63,69.0,1,1.0,(2)-
15,56,Hawaii,"Asian, 25 to 34 years",50,44,88.2,43,87.2,1,1.1,0.1 – 2.1
15,57,Hawaii,"Asian, 35 to 44 years",73,62,85.1,61,83.7,1,1.6,0.5 – 2.7
15,58,Hawaii,"Asian, 45 to 54 years",80,67,83.8,67,83.2,(3)-,0.7,(2)-
15,59,Hawaii,"Asian, 55 to 64 years",87,63,72.8,63,72.1,1,1.0,0.2 – 1.8
16,01,Idaho,Total,"1,337",858,64.2,832,62.3,26,3.0,2.5 – 3.5
16,02,Idaho,Men,663,473,71.4,460,69.4,13,2.8,2.1 – 3.5
16,03,Idaho,Women,674,385,57.1,372,55.2,13,3.3,2.5 – 4.1
16,04,Idaho,White,"1,261",809,64.2,785,62.3,24,3.0,2.4 – 3.6
16,05,Idaho,"White, men",626,444,71.1,432,69.1,12,2.7,2.0 – 3.4
16,06,Idaho,"White, women",635,365,57.4,352,55.5,12,3.3,2.4 – 4.2
16,13,Idaho,Hispanic or Latino ethnicity,174,124,71.0,118,67.7,6,4.7,3.0 – 6.4
16,14,Idaho,"Hispanic or Latino ethnicity, men",90,74,82.3,72,79.4,3,3.5,1.7 – 5.3
